date,state,district,pincode,total_enrolments
2025-11-19,Tamil Nadu,Chennai,600129,3
2025-11-19,Tamil Nadu,Chennai,600119,2
2025-11-19,Tamil Nadu,Chennai,600117,1
2025-11-19,Tamil Nadu,Chennai,600097,3
2025-11-19,Tamil Nadu,Chennai,600096,1
2025-11-19,Tamil Nadu,Chennai,600092,6
2025-11-19,Tamil Nadu,Chennai,600088,3
2025-11-19,Tamil Nadu,Chennai,600087,1
2025-11-19,Tamil Nadu,Chennai,600078,8
2025-11-19,Tamil Nadu,Chennai,600038,1
2025-11-19,Tamil Nadu,Chennai,600033,4
2025-11-19,Tamil Nadu,Chennai,600030,4
2025-11-19,Tamil Nadu,Chennai,600029,2
2025-11-19,Tamil Nadu,Chennai,600020,4
2025-11-19,Tamil Nadu,Chennai,600014,6
2025-11-19,Tamil Nadu,Chennai,600118,13
2025-11-19,Tamil Nadu,Chennai,600018,5
2025-11-19,Tamil Nadu,Chennai,600017,7
2025-11-19,Tamil Nadu,Chennai,600026,3
2025-11-19,Tamil Nadu,Chennai,600002,11
2025-11-19,Tamil Nadu,Chennai,600004,8
2025-11-19,Tamil Nadu,Chennai,600091,8
2025-11-19,Tamil Nadu,Chennai,600001,15
2025-11-19,Tamil Nadu,Chennai,600006,1
2025-11-19,Tamil Nadu,Chennai,600007,6
2025-11-19,Tamil Nadu,Chennai,600012,15
2025-11-19,Tamil Nadu,Chennai,600011,4
2025-11-19,Tamil Nadu,Chennai,600023,9
2025-11-19,Tamil Nadu,Chennai,600115,2
2025-11-19,Tamil Nadu,Chennai,600010,3
2025-11-19,Tamil Nadu,Chennai,600112,2
2025-11-19,Tamil Nadu,Chennai,600094,1
2025-11-19,Tamil Nadu,Chennai,600093,4
2025-11-19,Tamil Nadu,Chennai,600090,3
2025-11-19,Tamil Nadu,Chennai,600084,1
2025-11-19,Tamil Nadu,Chennai,600083,4
2025-11-19,Tamil Nadu,Chennai,600040,8
2025-11-19,Tamil Nadu,Chennai,600039,10
2025-11-25,Tamil Nadu,Chennai,600116,1
2025-11-25,Tamil Nadu,Chennai,600082,8
2025-11-25,Tamil Nadu,Chennai,600088,1
2025-11-25,Tamil Nadu,Chennai,600092,4
2025-11-25,Tamil Nadu,Chennai,600106,4
2025-11-25,Tamil Nadu,Chennai,600119,2
2025-11-25,Tamil Nadu,Chennai,600005,6
2025-11-25,Tamil Nadu,Chennai,600029,4
2025-11-25,Tamil Nadu,Chennai,600034,1
2025-11-25,Tamil Nadu,Chennai,600041,3
2025-11-25,Tamil Nadu,Chennai,600078,10
2025-11-25,Tamil Nadu,Chennai,600093,3
2025-11-25,Tamil Nadu,Chennai,600094,3
2025-11-25,Tamil Nadu,Chennai,600061,1
2025-11-25,Tamil Nadu,Chennai,600042,12
2025-11-25,Tamil Nadu,Chennai,600011,14
2025-11-25,Tamil Nadu,Chennai,600032,4
2025-11-25,Tamil Nadu,Chennai,600091,2
2025-11-25,Tamil Nadu,Chennai,600081,11
2025-11-25,Tamil Nadu,Chennai,600033,1
2025-11-25,Tamil Nadu,Chennai,600030,5
2025-11-25,Tamil Nadu,Chennai,600026,1
2025-11-25,Tamil Nadu,Chennai,600017,4
2025-11-25,Tamil Nadu,Chennai,600040,9
2025-11-25,Tamil Nadu,Chennai,600015,3
2025-11-25,Tamil Nadu,Chennai,600007,4
2025-11-25,Tamil Nadu,Chennai,600006,1
2025-11-25,Tamil Nadu,Chennai,600002,7
2025-11-25,Tamil Nadu,Chennai,600001,9
2025-11-25,Tamil Nadu,Chennai,600102,1
2025-11-25,Tamil Nadu,Chennai,600019,1
2025-11-25,Tamil Nadu,Chennai,600010,6
2025-11-25,Tamil Nadu,Chennai,600096,4
2025-11-25,Tamil Nadu,Chennai,600003,1
2025-11-25,Tamil Nadu,Chennai,600004,9
2025-11-25,Tamil Nadu,Chennai,600100,7
2025-11-25,Tamil Nadu,Chennai,600112,2
2025-11-25,Tamil Nadu,Chennai,600113,2
2025-11-25,Tamil Nadu,Chennai,600117,1
2025-11-25,Tamil Nadu,Chennai,600118,11
2025-11-25,Tamil Nadu,Chennai,600129,2
2025-11-25,Tamil Nadu,Chennai,600024,2
2025-11-25,Tamil Nadu,Chennai,600085,2
2025-11-25,Tamil Nadu,Chennai,600035,3
2025-11-25,Tamil Nadu,Chennai,600031,3
2025-11-25,Tamil Nadu,Chennai,600095,1
2025-11-25,Tamil Nadu,Chennai,600039,11
2025-11-25,Tamil Nadu,Chennai,600083,1
2025-11-25,Tamil Nadu,Chennai,600013,4
2025-11-25,Tamil Nadu,Chennai,600028,2
2025-11-25,Tamil Nadu,Chennai,600023,2
2025-11-25,Tamil Nadu,Chennai,600021,3
2025-11-25,Tamil Nadu,Chennai,600018,2
2025-11-25,Tamil Nadu,Chennai,600012,15
2025-11-25,Tamil Nadu,Chennai,600049,3
2025-11-25,Tamil Nadu,Chennai,600090,2
2025-12-15,Tamil Nadu,Chennai,600094,10
2025-12-15,Tamil Nadu,Chennai,600092,7
2025-12-15,Tamil Nadu,Chennai,600089,4
2025-12-15,Tamil Nadu,Chennai,600097,2
2025-12-15,Tamil Nadu,Chennai,600103,1
2025-12-15,Tamil Nadu,Chennai,600002,15
2025-12-15,Tamil Nadu,Chennai,600006,4
2025-12-15,Tamil Nadu,Chennai,600011,12
2025-12-15,Tamil Nadu,Chennai,600013,13
2025-12-15,Tamil Nadu,Chennai,600119,13
2025-12-15,Tamil Nadu,Chennai,600040,4
2025-12-15,Tamil Nadu,Chennai,600061,1
2025-12-15,Tamil Nadu,Chennai,600108,1
2025-12-15,Tamil Nadu,Chennai,600096,2
2025-12-15,Tamil Nadu,Chennai,600004,15
2025-12-15,Tamil Nadu,Chennai,600010,6
2025-12-15,Tamil Nadu,Chennai,600024,11
2025-12-15,Tamil Nadu,Chennai,600031,1
2025-12-15,Tamil Nadu,Chennai,600039,18
2025-12-15,Tamil Nadu,Chennai,600041,1
2025-12-15,Tamil Nadu,Chennai,600042,19
2025-12-15,Tamil Nadu,Chennai,600008,2
2025-12-15,Tamil Nadu,Chennai,600020,3
2025-12-15,Tamil Nadu,Chennai,600091,4
2025-12-15,Tamil Nadu,Chennai,600021,27
2025-12-15,Tamil Nadu,Chennai,600033,4
2025-12-15,Tamil Nadu,Chennai,600049,3
2025-12-15,Tamil Nadu,Chennai,600118,21
2025-12-15,Tamil Nadu,Chennai,600115,1
2025-12-15,Tamil Nadu,Chennai,600112,5
2025-12-15,Tamil Nadu,Chennai,600113,1
2025-12-15,Tamil Nadu,Chennai,600083,9
2025-12-15,Tamil Nadu,Chennai,600126,1
2025-12-15,Tamil Nadu,Chennai,600106,9
2025-12-15,Tamil Nadu,Chennai,600032,7
2025-12-15,Tamil Nadu,Chennai,600090,1
2025-12-15,Tamil Nadu,Chennai,600035,1
2025-12-15,Tamil Nadu,Chennai,600081,18
2025-12-15,Tamil Nadu,Chennai,600082,12
2025-12-15,Tamil Nadu,Chennai,600129,4
2025-12-15,Tamil Nadu,Chennai,600116,2
2025-12-15,Tamil Nadu,Chennai,600005,4
2025-12-15,Tamil Nadu,Chennai,600012,20
2025-12-15,Tamil Nadu,Chennai,600015,7
2025-12-15,Tamil Nadu,Chennai,600100,4
2025-12-15,Tamil Nadu,Chennai,600114,2
2025-12-15,Tamil Nadu,Chennai,600026,6
2025-12-15,Tamil Nadu,Chennai,600028,7
2025-12-15,Tamil Nadu,Chennai,600034,7
2025-12-15,Tamil Nadu,Chennai,600077,1
2025-12-15,Tamil Nadu,Chennai,600084,3
2025-12-15,Tamil Nadu,Chennai,600085,3
2025-12-15,Tamil Nadu,Chennai,600017,8
2025-12-15,Tamil Nadu,Chennai,600093,5
2025-12-15,Tamil Nadu,Chennai,600107,2
2025-12-15,Tamil Nadu,Chennai,600019,2
2025-12-15,Tamil Nadu,Chennai,600087,2
2025-12-15,Tamil Nadu,Chennai,600078,13
2025-12-15,Tamil Nadu,Chennai,600030,4
2025-12-15,Tamil Nadu,Chennai,600023,7
2025-12-15,Tamil Nadu,Chennai,600018,5
2025-12-15,Tamil Nadu,Chennai,600086,2
2025-12-15,Tamil Nadu,Chennai,600038,2
2025-12-15,Tamil Nadu,Chennai,600029,6
2025-12-15,Tamil Nadu,Chennai,600022,1
2025-12-15,Tamil Nadu,Chennai,600088,3
2025-12-15,Tamil Nadu,Chennai,600016,1
2025-12-15,Tamil Nadu,Chennai,600014,13
2025-12-15,Tamil Nadu,Chennai,600001,30
2025-12-15,Tamil Nadu,Chennai,600003,3
2025-12-15,Tamil Nadu,Chennai,600007,2
2025-12-21,Tamil Nadu,Chennai,600115,3
2025-12-21,Tamil Nadu,Chennai,600015,2
2025-12-21,Tamil Nadu,Chennai,600020,2
2025-12-21,Tamil Nadu,Chennai,600038,1
2025-12-21,Tamil Nadu,Chennai,600011,1
2025-12-21,Tamil Nadu,Chennai,600060,1
2025-12-21,Tamil Nadu,Chennai,600090,3
2025-12-21,Tamil Nadu,Chennai,600093,2
2025-12-21,Tamil Nadu,Chennai,600088,1
2025-12-21,Tamil Nadu,Chennai,600083,5
2025-12-21,Tamil Nadu,Chennai,600040,1
2025-12-21,Tamil Nadu,Chennai,600039,3
2025-12-21,Tamil Nadu,Chennai,600031,2
2025-12-21,Tamil Nadu,Chennai,600006,1
2025-12-21,Tamil Nadu,Chennai,600094,2
2025-12-21,Tamil Nadu,Chennai,600005,3
2025-12-21,Tamil Nadu,Chennai,600091,1
2025-12-21,Tamil Nadu,Chennai,600078,1
2025-12-21,Tamil Nadu,Chennai,600113,2
2025-12-21,Tamil Nadu,Chennai,600014,2
2025-12-21,Tamil Nadu,Chennai,600034,1
2025-12-21,Tamil Nadu,Chennai,600081,3
2025-12-21,Tamil Nadu,Chennai,600100,1
2025-12-21,Tamil Nadu,Chennai,600087,1
2025-12-21,Tamil Nadu,Chennai,600010,2
2025-12-21,Tamil Nadu,Chennai,600019,1
2025-12-21,Tamil Nadu,Chennai,600018,1
2025-12-21,Tamil Nadu,Chennai,600013,1
2025-12-21,Tamil Nadu,Chennai,600004,2
2025-12-21,Tamil Nadu,Chennai,600012,2
2025-12-21,Tamil Nadu,Chennai,600021,2
2025-12-21,Tamil Nadu,Chennai,600023,3
2025-12-21,Tamil Nadu,Chennai,600032,1
2025-12-21,Tamil Nadu,Chennai,600001,6
2025-12-21,Tamil Nadu,Chennai,600041,1
2025-12-21,Tamil Nadu,Chennai,600042,1
2025-12-21,Tamil Nadu,Chennai,600049,1
2025-12-21,Tamil Nadu,Chennai,600092,4
2025-12-21,Tamil Nadu,Chennai,600097,1
2025-12-21,Tamil Nadu,Chennai,600118,1
2025-12-21,Tamil Nadu,Chennai,600002,2
2025-12-21,Tamil Nadu,Chennai,600107,2
2025-12-22,Tamil Nadu,Chennai,600033,4
2025-12-22,Tamil Nadu,Chennai,600090,1
2025-12-22,Tamil Nadu,Chennai,600081,13
2025-12-22,Tamil Nadu,Chennai,600093,4
2025-12-22,Tamil Nadu,Chennai,600099,2
2025-12-22,Tamil Nadu,Chennai,600102,2
2025-12-22,Tamil Nadu,Chennai,600118,7
2025-12-22,Tamil Nadu,Chennai,600034,1
2025-12-22,Tamil Nadu,Chennai,600032,4
2025-12-22,Tamil Nadu,Chennai,600078,10
2025-12-22,Tamil Nadu,Chennai,600004,9
2025-12-22,Tamil Nadu,Chennai,600001,17
2025-12-22,Tamil Nadu,Chennai,600005,6
2025-12-22,Tamil Nadu,Chennai,600014,9
2025-12-22,Tamil Nadu,Chennai,600015,4
2025-12-22,Tamil Nadu,Chennai,600020,6
2025-12-22,Tamil Nadu,Chennai,600021,20
2025-12-22,Tamil Nadu,Chennai,600023,11
2025-12-22,Tamil Nadu,Chennai,600030,4
2025-12-22,Tamil Nadu,Chennai,600029,6
2025-12-22,Tamil Nadu,Chennai,600038,2
2025-12-22,Tamil Nadu,Chennai,600085,1
2025-12-22,Tamil Nadu,Chennai,600088,1
2025-12-22,Tamil Nadu,Chennai,600089,2
2025-12-22,Tamil Nadu,Chennai,600103,1
2025-12-22,Tamil Nadu,Chennai,600106,6
2025-12-22,Tamil Nadu,Chennai,600107,2
2025-12-22,Tamil Nadu,Chennai,600113,1
2025-12-22,Tamil Nadu,Chennai,600002,7
2025-12-22,Tamil Nadu,Chennai,600050,1
2025-12-22,Tamil Nadu,Chennai,600010,5
2025-12-22,Tamil Nadu,Chennai,600031,3
2025-12-22,Tamil Nadu,Chennai,600012,8
2025-12-22,Tamil Nadu,Chennai,600086,1
2025-12-22,Tamil Nadu,Chennai,600097,1
2025-12-22,Tamil Nadu,Chennai,600116,1
2025-12-22,Tamil Nadu,Chennai,600119,3
2025-12-22,Tamil Nadu,Chennai,600125,1
2025-12-22,Tamil Nadu,Chennai,600039,13
2025-12-22,Tamil Nadu,Chennai,600011,18
2025-12-22,Tamil Nadu,Chennai,600003,2
2025-12-22,Tamil Nadu,Chennai,600094,4
2025-12-22,Tamil Nadu,Chennai,600092,7
2025-12-22,Tamil Nadu,Chennai,600091,1
2025-12-22,Tamil Nadu,Chennai,600084,3
2025-12-22,Tamil Nadu,Chennai,600083,2
2025-12-22,Tamil Nadu,Chennai,600082,5
2025-12-22,Tamil Nadu,Chennai,600024,3
2025-12-22,Tamil Nadu,Chennai,600049,2
2025-12-22,Tamil Nadu,Chennai,600013,11
2025-12-22,Tamil Nadu,Chennai,600018,2
2025-12-22,Tamil Nadu,Chennai,600019,2
2025-12-22,Tamil Nadu,Chennai,600042,5
2025-12-22,Tamil Nadu,Chennai,600040,4
2025-12-22,Tamil Nadu,Chennai,600060,2
2025-12-22,Tamil Nadu,Chennai,600129,1
2025-12-22,Tamil Nadu,Chennai,600008,1
2025-12-22,Tamil Nadu,Chennai,600041,4
2025-12-22,Tamil Nadu,Chennai,600035,3
2025-12-22,Tamil Nadu,Chennai,600028,10
2025-12-22,Tamil Nadu,Chennai,600026,1
2025-12-22,Tamil Nadu,Chennai,600017,5
2025-12-22,Tamil Nadu,Chennai,600007,5
2025-12-22,Tamil Nadu,Chennai,600006,4
2025-12-23,Tamil Nadu,Chennai,600125,1
2025-12-23,Tamil Nadu,Chennai,600004,5
2025-12-23,Tamil Nadu,Chennai,600011,4
2025-12-23,Tamil Nadu,Chennai,600012,11
2025-12-23,Tamil Nadu,Chennai,600014,1
2025-12-23,Tamil Nadu,Chennai,600017,2
2025-12-23,Tamil Nadu,Chennai,600030,4
2025-12-23,Tamil Nadu,Chennai,600042,5
2025-12-23,Tamil Nadu,Chennai,600078,4
2025-12-23,Tamil Nadu,Chennai,600081,5
2025-12-23,Tamil Nadu,Chennai,600082,2
2025-12-23,Tamil Nadu,Chennai,600092,3
2025-12-23,Tamil Nadu,Chennai,600094,1
2025-12-23,Tamil Nadu,Chennai,600013,6
2025-12-23,Tamil Nadu,Chennai,600053,1
2025-12-23,Tamil Nadu,Chennai,600028,6
2025-12-23,Tamil Nadu,Chennai,600006,1
2025-12-23,Tamil Nadu,Chennai,600005,3
2025-12-23,Tamil Nadu,Chennai,600010,2
2025-12-23,Tamil Nadu,Chennai,600020,2
2025-12-23,Tamil Nadu,Chennai,600039,9
2025-12-23,Tamil Nadu,Chennai,600083,4
2025-12-23,Tamil Nadu,Chennai,600091,1
2025-12-23,Tamil Nadu,Chennai,600107,1
2025-12-23,Tamil Nadu,Chennai,600002,4
2025-12-23,Tamil Nadu,Chennai,600113,2
2025-12-23,Tamil Nadu,Chennai,600001,6
2025-12-23,Tamil Nadu,Chennai,600029,2
2025-12-23,Tamil Nadu,Chennai,600024,2
2025-12-23,Tamil Nadu,Chennai,600007,1
2025-12-23,Tamil Nadu,Chennai,600118,5
2025-12-23,Tamil Nadu,Chennai,600093,1
2025-12-23,Tamil Nadu,Chennai,600090,1
2025-12-23,Tamil Nadu,Chennai,600008,2
2025-12-23,Tamil Nadu,Chennai,600015,1
2025-12-23,Tamil Nadu,Chennai,600019,1
2025-12-23,Tamil Nadu,Chennai,600023,3
2025-12-23,Tamil Nadu,Chennai,600026,4
2025-12-23,Tamil Nadu,Chennai,600035,2
2025-12-23,Tamil Nadu,Chennai,600033,3
2025-12-23,Tamil Nadu,Chennai,600021,7
2025-12-23,Tamil Nadu,Chennai,600032,2
2025-12-23,Tamil Nadu,Chennai,600041,1
2025-12-23,Tamil Nadu,Chennai,600061,1
2025-12-23,Tamil Nadu,Chennai,600100,1
2025-12-23,Tamil Nadu,Chennai,600106,2
2025-12-23,Tamil Nadu,Chennai,600119,4
2025-12-24,Tamil Nadu,Chennai,600094,1
2025-12-24,Tamil Nadu,Chennai,600008,2
2025-12-24,Tamil Nadu,Chennai,600087,1
2025-12-24,Tamil Nadu,Chennai,600042,2
2025-12-24,Tamil Nadu,Chennai,600036,3
2025-12-24,Tamil Nadu,Chennai,600096,1
2025-12-24,Tamil Nadu,Chennai,600001,4
2025-12-24,Tamil Nadu,Chennai,600011,3
2025-12-24,Tamil Nadu,Chennai,600090,1
2025-12-24,Tamil Nadu,Chennai,600089,2
2025-12-24,Tamil Nadu,Chennai,600020,1
2025-12-24,Tamil Nadu,Chennai,600119,3
2025-12-24,Tamil Nadu,Chennai,600088,1
2025-12-24,Tamil Nadu,Chennai,600012,4
2025-12-24,Tamil Nadu,Chennai,600093,3
2025-12-24,Tamil Nadu,Chennai,600032,1
2025-12-24,Tamil Nadu,Chennai,600053,1
2025-12-24,Tamil Nadu,Chennai,600023,3
2025-12-24,Tamil Nadu,Chennai,600021,7
2025-12-24,Tamil Nadu,Chennai,600017,2
2025-12-24,Tamil Nadu,Chennai,600028,5
2025-12-24,Tamil Nadu,Chennai,600049,1
2025-12-24,Tamil Nadu,Chennai,600118,2
2025-12-24,Tamil Nadu,Chennai,600084,1
2025-12-24,Tamil Nadu,Chennai,600106,3
2025-12-24,Tamil Nadu,Chennai,600026,1
2025-12-24,Tamil Nadu,Chennai,600005,3
2025-12-24,Tamil Nadu,Chennai,600007,1
2025-12-24,Tamil Nadu,Chennai,600129,1
2025-12-24,Tamil Nadu,Chennai,600100,4
2025-12-24,Tamil Nadu,Chennai,600002,2
2025-12-24,Tamil Nadu,Chennai,600010,1
2025-12-24,Tamil Nadu,Chennai,600015,1
2025-12-24,Tamil Nadu,Chennai,600018,1
2025-12-24,Tamil Nadu,Chennai,600014,2
2025-12-24,Tamil Nadu,Chennai,600024,2
2025-12-24,Tamil Nadu,Chennai,600031,1
2025-12-24,Tamil Nadu,Chennai,600081,4
2025-12-24,Tamil Nadu,Chennai,600039,2
2025-12-24,Tamil Nadu,Chennai,600041,4
2025-12-24,Tamil Nadu,Chennai,600083,2
2025-12-24,Tamil Nadu,Chennai,600091,1
2025-12-24,Tamil Nadu,Chennai,600107,1
2025-12-24,Tamil Nadu,Chennai,600004,4
2025-12-24,Tamil Nadu,Chennai,600082,1
2025-12-24,Tamil Nadu,Chennai,600006,1
2025-12-24,Tamil Nadu,Chennai,600033,2
2025-12-25,Tamil Nadu,Chennai,600078,5
2025-12-25,Tamil Nadu,Chennai,600021,2
2025-12-25,Tamil Nadu,Chennai,600018,2
2025-12-25,Tamil Nadu,Chennai,600012,3
2025-12-25,Tamil Nadu,Chennai,600005,2
2025-12-25,Tamil Nadu,Chennai,600085,2
2025-12-25,Tamil Nadu,Chennai,600081,3
2025-12-25,Tamil Nadu,Chennai,600099,2
2025-12-25,Tamil Nadu,Chennai,600049,1
2025-12-25,Tamil Nadu,Chennai,600032,2
2025-12-25,Tamil Nadu,Chennai,600011,3
2025-12-25,Tamil Nadu,Chennai,600007,1
2025-12-25,Tamil Nadu,Chennai,600001,4
2025-12-25,Tamil Nadu,Chennai,600030,1
2025-12-25,Tamil Nadu,Chennai,600041,2
2025-12-25,Tamil Nadu,Chennai,600106,1
2025-12-25,Tamil Nadu,Chennai,600119,2
2025-12-25,Tamil Nadu,Chennai,600004,1
2025-12-25,Tamil Nadu,Chennai,600013,3
2025-12-25,Tamil Nadu,Chennai,600017,1
2025-12-25,Tamil Nadu,Chennai,600082,1
2025-12-25,Tamil Nadu,Chennai,600118,1
2025-12-25,Tamil Nadu,Chennai,600096,1
2025-12-25,Tamil Nadu,Chennai,600035,2
2025-12-25,Tamil Nadu,Chennai,600034,1
2025-12-25,Tamil Nadu,Chennai,600028,1
2025-12-25,Tamil Nadu,Chennai,600023,2
2025-12-25,Tamil Nadu,Chennai,600015,1
2025-12-25,Tamil Nadu,Chennai,600010,1
2025-12-25,Tamil Nadu,Chennai,600083,1
2025-12-25,Tamil Nadu,Chennai,600100,1
2025-12-25,Tamil Nadu,Chennai,600093,2
2025-12-25,Tamil Nadu,Chennai,600039,2
2025-12-25,Tamil Nadu,Chennai,600040,2
2025-12-26,Tamil Nadu,Chennai,600083,2
2025-12-26,Tamil Nadu,Chennai,600003,1
2025-12-26,Tamil Nadu,Chennai,600021,2
2025-12-26,Tamil Nadu,Chennai,600091,1
2025-12-26,Tamil Nadu,Chennai,600092,1
2025-12-26,Tamil Nadu,Chennai,600099,1
2025-12-26,Tamil Nadu,Chennai,600084,1
2025-12-26,Tamil Nadu,Chennai,600007,2
2025-12-26,Tamil Nadu,Chennai,600097,1
2025-12-26,Tamil Nadu,Chennai,600002,1
2025-12-26,Tamil Nadu,Chennai,600005,3
2025-12-26,Tamil Nadu,Chennai,600118,2
2025-12-26,Tamil Nadu,Chennai,600112,4
2025-12-26,Tamil Nadu,Chennai,600034,4
2025-12-26,Tamil Nadu,Chennai,600028,2
2025-12-26,Tamil Nadu,Chennai,600013,2
2025-12-26,Tamil Nadu,Chennai,600012,4
2025-12-26,Tamil Nadu,Chennai,600129,1
2025-12-26,Tamil Nadu,Chennai,600001,1
2025-12-26,Tamil Nadu,Chennai,600106,1
2025-12-26,Tamil Nadu,Chennai,600082,1
2025-12-26,Tamil Nadu,Chennai,600081,2
2025-12-26,Tamil Nadu,Chennai,600050,1
2025-12-26,Tamil Nadu,Chennai,600041,1
2025-12-26,Tamil Nadu,Chennai,600032,2
2025-12-26,Tamil Nadu,Chennai,600115,1
2025-12-26,Tamil Nadu,Chennai,600026,2
2025-12-26,Tamil Nadu,Chennai,600029,1
2025-12-26,Tamil Nadu,Chennai,600078,2
2025-12-26,Tamil Nadu,Chennai,600053,1
2025-12-26,Tamil Nadu,Chennai,600042,2
2025-12-26,Tamil Nadu,Chennai,600030,1
2025-12-26,Tamil Nadu,Chennai,600024,2
2025-12-26,Tamil Nadu,Chennai,600017,1
2025-12-26,Tamil Nadu,Chennai,600102,1
2025-12-26,Tamil Nadu,Chennai,600113,1
2025-12-26,Tamil Nadu,Chennai,600119,1
2025-12-26,Tamil Nadu,Chennai,600004,1
2025-12-26,Tamil Nadu,Chennai,600010,1
2025-12-26,Tamil Nadu,Chennai,600018,4
2025-12-26,Tamil Nadu,Chennai,600095,1
2025-12-27,Tamil Nadu,Chennai,600039,4
2025-12-27,Tamil Nadu,Chennai,600116,2
2025-12-27,Tamil Nadu,Chennai,600024,2
2025-12-27,Tamil Nadu,Chennai,600100,1
2025-12-27,Tamil Nadu,Chennai,600014,5
2025-12-27,Tamil Nadu,Chennai,600118,4
2025-12-27,Tamil Nadu,Chennai,600115,1
2025-12-27,Tamil Nadu,Chennai,600092,1
2025-12-27,Tamil Nadu,Chennai,600090,2
2025-12-27,Tamil Nadu,Chennai,600078,9
2025-12-27,Tamil Nadu,Chennai,600042,8
2025-12-27,Tamil Nadu,Chennai,600032,1
2025-12-27,Tamil Nadu,Chennai,600030,1
2025-12-27,Tamil Nadu,Chennai,600018,1
2025-12-27,Tamil Nadu,Chennai,600005,5
2025-12-27,Tamil Nadu,Chennai,600007,2
2025-12-27,Tamil Nadu,Chennai,600021,2
2025-12-27,Tamil Nadu,Chennai,600013,1
2025-12-27,Tamil Nadu,Chennai,600015,3
2025-12-27,Tamil Nadu,Chennai,600017,2
2025-12-27,Tamil Nadu,Chennai,600028,3
2025-12-27,Tamil Nadu,Chennai,600094,3
2025-12-27,Tamil Nadu,Chennai,600097,1
2025-12-27,Tamil Nadu,Chennai,600112,2
2025-12-27,Tamil Nadu,Chennai,600113,3
2025-12-27,Tamil Nadu,Chennai,600001,3
2025-12-27,Tamil Nadu,Chennai,600002,2
2025-12-27,Tamil Nadu,Chennai,600004,4
2025-12-27,Tamil Nadu,Chennai,600023,2
2025-12-27,Tamil Nadu,Chennai,600026,4
2025-12-27,Tamil Nadu,Chennai,600081,5
2025-12-27,Tamil Nadu,Chennai,600082,1
2025-12-27,Tamil Nadu,Chennai,600126,1
2025-12-27,Tamil Nadu,Chennai,600084,1
2025-12-27,Tamil Nadu,Chennai,600041,4
2025-12-27,Tamil Nadu,Chennai,600040,2
2025-12-27,Tamil Nadu,Chennai,600033,3
2025-12-27,Tamil Nadu,Chennai,600029,1
2025-12-27,Tamil Nadu,Chennai,600011,1
2025-12-27,Tamil Nadu,Chennai,600010,1
2025-12-27,Tamil Nadu,Chennai,600012,6
2025-12-27,Tamil Nadu,Chennai,600102,1
2025-12-27,Tamil Nadu,Chennai,600106,1
2025-12-27,Tamil Nadu,Chennai,600091,2
2025-12-28,Tamil Nadu,Chennai,600024,1
2025-12-28,Tamil Nadu,Chennai,600093,1
2025-12-28,Tamil Nadu,Chennai,600115,1
2025-12-28,Tamil Nadu,Chennai,600013,1
2025-12-28,Tamil Nadu,Chennai,600017,1
2025-12-28,Tamil Nadu,Chennai,600034,3
2025-12-28,Tamil Nadu,Chennai,600042,3
2025-12-28,Tamil Nadu,Chennai,600081,2
2025-12-28,Tamil Nadu,Chennai,600041,2
2025-12-28,Tamil Nadu,Chennai,600119,2
2025-12-28,Tamil Nadu,Chennai,600095,1
2025-12-28,Tamil Nadu,Chennai,600096,1
2025-12-28,Tamil Nadu,Chennai,600118,2
2025-12-28,Tamil Nadu,Chennai,600113,7
2025-12-28,Tamil Nadu,Chennai,600012,2
2025-12-28,Tamil Nadu,Chennai,600028,2
2025-12-28,Tamil Nadu,Chennai,600014,1
2025-12-28,Tamil Nadu,Chennai,600001,4
2025-12-28,Tamil Nadu,Chennai,600083,2
2025-12-28,Tamil Nadu,Chennai,600100,1
2025-12-28,Tamil Nadu,Chennai,600015,1
2025-12-28,Tamil Nadu,Chennai,600033,4
2025-12-28,Tamil Nadu,Chennai,600084,1
2025-12-28,Tamil Nadu,Chennai,600094,1
2025-12-28,Tamil Nadu,Chennai,600129,1
2025-12-29,Tamil Nadu,Chennai,600106,1
2025-12-29,Tamil Nadu,Chennai,600088,1
2025-12-29,Tamil Nadu,Chennai,600003,1
2025-12-29,Tamil Nadu,Chennai,600004,1
2025-12-29,Tamil Nadu,Chennai,600005,1
2025-12-29,Tamil Nadu,Chennai,600007,5
2025-12-29,Tamil Nadu,Chennai,600017,2
2025-12-29,Tamil Nadu,Chennai,600026,1
2025-12-29,Tamil Nadu,Chennai,600029,2
2025-12-29,Tamil Nadu,Chennai,600082,3
2025-12-29,Tamil Nadu,Chennai,600042,9
2025-12-29,Tamil Nadu,Chennai,600091,3
2025-12-29,Tamil Nadu,Chennai,600094,4
2025-12-29,Tamil Nadu,Chennai,600100,3
2025-12-29,Tamil Nadu,Chennai,600129,2
2025-12-29,Tamil Nadu,Chennai,600112,2
2025-12-29,Tamil Nadu,Chennai,600107,2
2025-12-29,Tamil Nadu,Chennai,600041,1
2025-12-29,Tamil Nadu,Chennai,600039,4
2025-12-29,Tamil Nadu,Chennai,600021,6
2025-12-29,Tamil Nadu,Chennai,600013,2
2025-12-29,Tamil Nadu,Chennai,600078,14
2025-12-29,Tamil Nadu,Chennai,600049,2
2025-12-29,Tamil Nadu,Chennai,600032,1
2025-12-29,Tamil Nadu,Chennai,600030,1
2025-12-29,Tamil Nadu,Chennai,600083,2
2025-12-29,Tamil Nadu,Chennai,600040,5
2025-12-29,Tamil Nadu,Chennai,600093,1
