date,state,district,pincode,bio_age_5_17,bio_age_17_
02-01-2026,Tamil Nadu,Chennai,600023,21,22
02-01-2026,Tamil Nadu,Chennai,600031,5,5
02-01-2026,Tamil Nadu,Chennai,600034,3,6
02-01-2026,Tamil Nadu,Chennai,600042,22,18
02-01-2026,Tamil Nadu,Chennai,600096,5,2
02-01-2026,Tamil Nadu,Chennai,600100,8,3
02-01-2026,Tamil Nadu,Chennai,600102,7,2
23-12-2025,Tamil Nadu,Chennai,600036,0,1
23-12-2025,Tamil Nadu,Chennai,600080,0,3
23-12-2025,Tamil Nadu,Chennai,600099,1,32
23-12-2025,Tamil Nadu,Chennai,600103,0,1
08-12-2025,Tamil Nadu,Chennai,600066,2,4
11-12-2025,Tamil Nadu,Chennai,600057,0,4
11-12-2025,Tamil Nadu,Chennai,600114,0,4
06-12-2025,Tamil Nadu,Chennai,600053,0,4
06-12-2025,Tamil Nadu,Chennai,600058,0,1
06-12-2025,Tamil Nadu,Chennai,600080,0,5
06-12-2025,Tamil Nadu,Chennai,600089,1,9
06-12-2025,Tamil Nadu,Chennai,600103,0,3
06-12-2025,Tamil Nadu,Chennai,600117,0,0
07-12-2025,Tamil Nadu,Chennai,600012,0,31
07-12-2025,Tamil Nadu,Chennai,600014,0,9
07-12-2025,Tamil Nadu,Chennai,600018,0,4
07-12-2025,Tamil Nadu,Chennai,600020,0,5
07-12-2025,Tamil Nadu,Chennai,600031,0,6
07-12-2025,Tamil Nadu,Chennai,600032,0,4
07-12-2025,Tamil Nadu,Chennai,600037,0,4
07-12-2025,Tamil Nadu,Chennai,600040,1,11
07-12-2025,Tamil Nadu,Chennai,600078,1,21
07-12-2025,Tamil Nadu,Chennai,600086,0,1
07-12-2025,Tamil Nadu,Chennai,600095,2,4
07-12-2025,Tamil Nadu,Chennai,600099,1,7
07-12-2025,Tamil Nadu,Chennai,600119,0,6
10-12-2025,Tamil Nadu,Chennai,600080,2,6
09-12-2025,Tamil Nadu,Chennai,600053,0,4
09-12-2025,Tamil Nadu,Chennai,600058,0,2
09-12-2025,Tamil Nadu,Chennai,600079,0,1
21-11-2025,Tamil Nadu,Chennai,600057,0,6
21-11-2025,Tamil Nadu,Chennai,600117,0,5
20-11-2025,Tamil Nadu,Chennai,600089,0,4
20-11-2025,Tamil Nadu,Chennai,600115,2,12
19-11-2025,Tamil Nadu,Chennai,600050,2,6
19-11-2025,Tamil Nadu,Chennai,600053,1,8
19-11-2025,Tamil Nadu,Chennai,600080,0,14
19-11-2025,Tamil Nadu,Chennai,600095,0,16
13-11-2025,Tamil Nadu,Chennai,600051,0,1
13-11-2025,Tamil Nadu,Chennai,600053,0,2
13-11-2025,Tamil Nadu,Chennai,600057,0,2
12-11-2025,Tamil Nadu,Chennai,600077,0,2
12-11-2025,Tamil Nadu,Chennai,600125,3,13
14-11-2025,Tamil Nadu,Chennai,600050,0,9
14-11-2025,Tamil Nadu,Chennai,600053,0,2
14-11-2025,Tamil Nadu,Chennai,600117,0,3
16-11-2025,Tamil Nadu,Chennai,600033,0,5
16-11-2025,Tamil Nadu,Chennai,600058,0,1
16-11-2025,Tamil Nadu,Chennai,600080,0,1
16-11-2025,Tamil Nadu,Chennai,600091,1,14
16-11-2025,Tamil Nadu,Chennai,600117,0,3
16-11-2025,Tamil Nadu,Chennai,600129,0,3
15-11-2025,Tamil Nadu,Chennai,600050,0,5
15-11-2025,Tamil Nadu,Chennai,600080,1,9
27-11-2025,Tamil Nadu,Chennai,600051,0,3
27-11-2025,Tamil Nadu,Chennai,600068,0,1
27-11-2025,Tamil Nadu,Chennai,600080,0,4
27-11-2025,Tamil Nadu,Chennai,600095,0,8
27-11-2025,Tamil Nadu,Chennai,600103,1,1
28-11-2025,Tamil Nadu,Chennai,600066,0,5
30-11-2025,Tamil Nadu,Chennai,600003,0,2
30-11-2025,Tamil Nadu,Chennai,600011,0,13
30-11-2025,Tamil Nadu,Chennai,600026,1,7
30-11-2025,Tamil Nadu,Chennai,600032,0,3
30-11-2025,Tamil Nadu,Chennai,600039,3,12
30-11-2025,Tamil Nadu,Chennai,600051,0,1
30-11-2025,Tamil Nadu,Chennai,600078,4,6
30-11-2025,Tamil Nadu,Chennai,600085,2,1
30-11-2025,Tamil Nadu,Chennai,600089,0,2
30-11-2025,Tamil Nadu,Chennai,600096,0,2
30-11-2025,Tamil Nadu,Chennai,600106,0,6
30-11-2025,Tamil Nadu,Chennai,600107,1,7
30-11-2025,Tamil Nadu,Chennai,600116,0,8
24-11-2025,Tamil Nadu,Chennai,600037,0,12
24-11-2025,Tamil Nadu,Chennai,600077,1,6
24-11-2025,Tamil Nadu,Chennai,600087,0,12
24-11-2025,Tamil Nadu,Chennai,600117,0,4
24-11-2025,Tamil Nadu,Chennai,600125,2,17
29-11-2025,Tamil Nadu,Chennai,600050,0,4
29-11-2025,Tamil Nadu,Chennai,600058,0,3
29-11-2025,Tamil Nadu,Chennai,600077,0,2
29-11-2025,Tamil Nadu,Chennai,600114,0,1
29-11-2025,Tamil Nadu,Chennai,600125,2,17
17-11-2025,Tamil Nadu,Chennai,600053,1,7
17-11-2025,Tamil Nadu,Chennai,600058,0,6
17-11-2025,Tamil Nadu,Chennai,600126,0,1
01-12-2025,Tamil Nadu,Chennai,600084,0,4
01-12-2025,Tamil Nadu,Chennai,600114,1,2
22-11-2025,Tamil Nadu,Chennai,600051,0,3
22-11-2025,Tamil Nadu,Chennai,600057,0,3
22-11-2025,Tamil Nadu,Chennai,600058,0,3
22-11-2025,Tamil Nadu,Chennai,600066,0,3
22-11-2025,Tamil Nadu,Chennai,600089,2,6
22-11-2025,Tamil Nadu,Chennai,600114,0,1
23-11-2025,Tamil Nadu,Chennai,600015,0,3
23-11-2025,Tamil Nadu,Chennai,600017,0,4
23-11-2025,Tamil Nadu,Chennai,600028,1,6
23-11-2025,Tamil Nadu,Chennai,600035,0,1
23-11-2025,Tamil Nadu,Chennai,600050,0,4
23-11-2025,Tamil Nadu,Chennai,600060,0,3
23-11-2025,Tamil Nadu,Chennai,600096,2,7
23-11-2025,Tamil Nadu,Chennai,600110,0,1
23-11-2025,Tamil Nadu,Chennai,600115,0,2
25-11-2025,Tamil Nadu,Chennai,600057,0,7
25-11-2025,Tamil Nadu,Chennai,600058,0,2
26-11-2025,Tamil Nadu,Chennai,600051,0,1
26-11-2025,Tamil Nadu,Chennai,600077,0,4
26-11-2025,Tamil Nadu,Chennai,600089,0,6
18-11-2025,Tamil Nadu,Chennai,600103,0,2
18-11-2025,Tamil Nadu,Chennai,600114,0,4
18-11-2025,Tamil Nadu,Chennai,600117,0,2
11-11-2025,Tamil Nadu,Chennai,600087,1,6
11-11-2025,Tamil Nadu,Chennai,600089,1,8
11-11-2025,Tamil Nadu,Chennai,600117,0,2
11-11-2025,Tamil Nadu,Chennai,600126,0,1
08-11-2025,Tamil Nadu,Chennai,600019,2,19
08-11-2025,Tamil Nadu,Chennai,600051,1,1
08-11-2025,Tamil Nadu,Chennai,600061,0,4
08-11-2025,Tamil Nadu,Chennai,600095,0,10
07-11-2025,Tamil Nadu,Chennai,600057,0,6
07-11-2025,Tamil Nadu,Chennai,600087,0,10
07-11-2025,Tamil Nadu,Chennai,600125,2,10
09-11-2025,Tamil Nadu,Chennai,600010,0,3
09-11-2025,Tamil Nadu,Chennai,600018,0,1
09-11-2025,Tamil Nadu,Chennai,600038,0,1
09-11-2025,Tamil Nadu,Chennai,600053,0,3
09-11-2025,Tamil Nadu,Chennai,600068,1,1
09-11-2025,Tamil Nadu,Chennai,600085,0,5
10-11-2025,Tamil Nadu,Chennai,600037,1,3
10-11-2025,Tamil Nadu,Chennai,600057,0,3
10-11-2025,Tamil Nadu,Chennai,600066,1,9
10-11-2025,Tamil Nadu,Chennai,600108,0,3
10-11-2025,Tamil Nadu,Chennai,600114,0,2
02-11-2025,Tamil Nadu,Chennai,600019,0,2
02-11-2025,Tamil Nadu,Chennai,600029,0,1
02-11-2025,Tamil Nadu,Chennai,600051,0,1
02-11-2025,Tamil Nadu,Chennai,600058,1,3
02-11-2025,Tamil Nadu,Chennai,600082,0,3
02-11-2025,Tamil Nadu,Chennai,600096,1,5
02-11-2025,Tamil Nadu,Chennai,600117,0,3
02-11-2025,Tamil Nadu,Chennai,600119,3,8
02-11-2025,Tamil Nadu,Chennai,600126,0,1
01-11-2025,Tamil Nadu,Chennai,600053,1,3
01-11-2025,Tamil Nadu,Chennai,600057,0,4
01-11-2025,Tamil Nadu,Chennai,600058,0,2
01-11-2025,Tamil Nadu,Chennai,600114,0,1
28-10-2025,Tamil Nadu,Chennai,600066,0,3
28-10-2025,Tamil Nadu,Chennai,600086,2,2
31-10-2025,Tamil Nadu,Chennai,600050,0,3
31-10-2025,Tamil Nadu,Chennai,600077,0,1
31-10-2025,Tamil Nadu,Chennai,600079,0,1
31-10-2025,Tamil Nadu,Chennai,600103,0,1
31-10-2025,Tamil Nadu,Chennai,600114,0,1
03-11-2025,Tamil Nadu,Chennai,600060,0,10
03-11-2025,Tamil Nadu,Chennai,600077,0,4
06-11-2025,Tamil Nadu,Chennai,600051,0,3
06-11-2025,Tamil Nadu,Chennai,600066,0,4
06-11-2025,Tamil Nadu,Chennai,600077,0,3
06-11-2025,Tamil Nadu,Chennai,600114,0,3
04-11-2025,Tamil Nadu,Chennai,600057,2,4
04-11-2025,Tamil Nadu,Chennai,600068,0,6
04-11-2025,Tamil Nadu,Chennai,600099,2,26
05-11-2025,Tamil Nadu,Chennai,600061,1,3
05-11-2025,Tamil Nadu,Chennai,600103,0,3
30-10-2025,Tamil Nadu,Chennai,600114,0,3
30-10-2025,Tamil Nadu,Chennai,600117,0,6
30-10-2025,Tamil Nadu,Chennai,600125,2,15
29-10-2025,Tamil Nadu,Chennai,600050,0,4
29-10-2025,Tamil Nadu,Chennai,600053,0,1
29-10-2025,Tamil Nadu,Chennai,600087,1,8
23-10-2025,Tamil Nadu,Chennai,600080,0,2
23-10-2025,Tamil Nadu,Chennai,600095,2,11
23-10-2025,Tamil Nadu,Chennai,600114,0,2
23-10-2025,Tamil Nadu,Chennai,600126,0,2
24-10-2025,Tamil Nadu,Chennai,600077,0,3
24-10-2025,Tamil Nadu,Chennai,600080,2,3
24-10-2025,Tamil Nadu,Chennai,600114,0,2
24-10-2025,Tamil Nadu,Chennai,600126,0,1
25-10-2025,Tamil Nadu,Chennai,600060,0,8
25-10-2025,Tamil Nadu,Chennai,600116,0,12
27-10-2025,Tamil Nadu,Chennai,600089,0,1
26-10-2025,Tamil Nadu,Chennai,600020,1,3
26-10-2025,Tamil Nadu,Chennai,600032,0,2
26-10-2025,Tamil Nadu,Chennai,600053,1,0
26-10-2025,Tamil Nadu,Chennai,600090,0,3
26-10-2025,Tamil Nadu,Chennai,600117,0,1
25-09-2025,Tamil Nadu,Chennai,600036,0,1
25-09-2025,Tamil Nadu,Chennai,600037,1,5
25-09-2025,Tamil Nadu,Chennai,600068,0,2
25-09-2025,Tamil Nadu,Chennai,600080,1,7
24-09-2025,Tamil Nadu,Chennai,600080,0,3
26-09-2025,Tamil Nadu,Chennai,600050,0,4
26-09-2025,Tamil Nadu,Chennai,600077,0,3
26-09-2025,Tamil Nadu,Chennai,600099,1,14
26-09-2025,Tamil Nadu,Chennai,600126,1,5
18-09-2025,Tamil Nadu,Chennai,600089,0,2
18-09-2025,Tamil Nadu,Chennai,600115,0,4
01-10-2025,Tamil Nadu,Chennai,600006,0,1
01-10-2025,Tamil Nadu,Chennai,600089,0,7
01-10-2025,Tamil Nadu,Chennai,600092,0,5
01-10-2025,Tamil Nadu,Chennai,600096,0,2
01-10-2025,Tamil Nadu,Chennai,600102,1,3
01-10-2025,Tamil Nadu,Chennai,600107,0,6
01-10-2025,Tamil Nadu,Chennai,600115,1,4
02-10-2025,Tamil Nadu,Chennai,600010,1,3
02-10-2025,Tamil Nadu,Chennai,600014,1,1
02-10-2025,Tamil Nadu,Chennai,600039,0,6
02-10-2025,Tamil Nadu,Chennai,600050,0,1
02-10-2025,Tamil Nadu,Chennai,600066,0,1
02-10-2025,Tamil Nadu,Chennai,600091,2,7
02-10-2025,Tamil Nadu,Chennai,600095,0,3
02-10-2025,Tamil Nadu,Chennai,600097,0,1
02-10-2025,Tamil Nadu,Chennai,600099,0,8
02-10-2025,Tamil Nadu,Chennai,600102,0,1
02-10-2025,Tamil Nadu,Chennai,600118,1,7
29-09-2025,Tamil Nadu,Chennai,600019,1,14
29-09-2025,Tamil Nadu,Chennai,600060,1,5
29-09-2025,Tamil Nadu,Chennai,600095,2,7
30-09-2025,Tamil Nadu,Chennai,600016,0,4
30-09-2025,Tamil Nadu,Chennai,600037,0,9
30-09-2025,Tamil Nadu,Chennai,600114,0,1
30-09-2025,Tamil Nadu,Chennai,600117,0,2
27-09-2025,Tamil Nadu,Chennai,600089,0,1
27-09-2025,Tamil Nadu,Chennai,600117,1,5
20-09-2025,Tamil Nadu,Chennai,600066,0,3
20-09-2025,Tamil Nadu,Chennai,600068,0,3
20-09-2025,Tamil Nadu,Chennai,600099,2,19
19-09-2025,Tamil Nadu,Chennai,600058,0,3
19-09-2025,Tamil Nadu,Chennai,600066,0,4
19-09-2025,Tamil Nadu,Chennai,600117,0,2
08-09-2025,Tamil Nadu,Chennai,600077,0,2
08-09-2025,Tamil Nadu,Chennai,600117,0,3
10-09-2025,Tamil Nadu,Chennai,600066,0,2
11-09-2025,Tamil Nadu,Chennai,600051,0,1
11-09-2025,Tamil Nadu,Chennai,600057,1,2
11-09-2025,Tamil Nadu,Chennai,600089,0,4
09-09-2025,Tamil Nadu,Chennai,600117,0,3
12-09-2025,Tamil Nadu,Chennai,600089,0,8
08-10-2025,Tamil Nadu,Chennai,600022,0,2
08-10-2025,Tamil Nadu,Chennai,600053,2,3
08-10-2025,Tamil Nadu,Chennai,600060,0,1
08-10-2025,Tamil Nadu,Chennai,600089,0,2
08-10-2025,Tamil Nadu,Chennai,600103,0,5
08-10-2025,Tamil Nadu,Chennai,600126,0,2
17-10-2025,Tamil Nadu,Chennai,600116,0,8
06-10-2025,Tamil Nadu,Chennai,600016,1,0
06-10-2025,Tamil Nadu,Chennai,600025,0,1
06-10-2025,Tamil Nadu,Chennai,600057,0,4
06-10-2025,Tamil Nadu,Chennai,600077,0,1
06-10-2025,Tamil Nadu,Chennai,600103,0,4
07-10-2025,Tamil Nadu,Chennai,600068,1,9
07-10-2025,Tamil Nadu,Chennai,600077,0,5
12-10-2025,Tamil Nadu,Chennai,600019,1,2
12-10-2025,Tamil Nadu,Chennai,600041,3,4
12-10-2025,Tamil Nadu,Chennai,600053,0,1
12-10-2025,Tamil Nadu,Chennai,600078,0,8
12-10-2025,Tamil Nadu,Chennai,600089,0,4
12-10-2025,Tamil Nadu,Chennai,600095,0,4
12-10-2025,Tamil Nadu,Chennai,600117,0,1
11-10-2025,Tamil Nadu,Chennai,600038,0,1
11-10-2025,Tamil Nadu,Chennai,600101,0,1
10-10-2025,Tamil Nadu,Chennai,600051,0,1
10-10-2025,Tamil Nadu,Chennai,600077,0,2
10-10-2025,Tamil Nadu,Chennai,600103,0,3
10-10-2025,Tamil Nadu,Chennai,600119,2,11
03-09-2025,Tamil Nadu,Chennai,600088,0,5
04-09-2025,Tamil Nadu,Chennai,600016,0,2
04-09-2025,Tamil Nadu,Chennai,600053,0,3
05-09-2025,Tamil Nadu,Chennai,600003,0,1
05-09-2025,Tamil Nadu,Chennai,600008,0,2
05-09-2025,Tamil Nadu,Chennai,600012,1,11
05-09-2025,Tamil Nadu,Chennai,600036,0,1
05-09-2025,Tamil Nadu,Chennai,600051,0,1
05-09-2025,Tamil Nadu,Chennai,600084,0,1
05-09-2025,Tamil Nadu,Chennai,600089,0,4
05-09-2025,Tamil Nadu,Chennai,600091,1,11
05-09-2025,Tamil Nadu,Chennai,600095,1,5
05-09-2025,Tamil Nadu,Chennai,600100,0,1
05-09-2025,Tamil Nadu,Chennai,600116,1,5
05-09-2025,Tamil Nadu,Chennai,600117,0,1
05-09-2025,Tamil Nadu,Chennai,600129,0,4
06-09-2025,Tamil Nadu,Chennai,600050,3,2
06-09-2025,Tamil Nadu,Chennai,600080,2,7
06-09-2025,Tamil Nadu,Chennai,600089,0,4
07-09-2025,Tamil Nadu,Chennai,600016,0,1
07-09-2025,Tamil Nadu,Chennai,600024,2,8
07-09-2025,Tamil Nadu,Chennai,600053,1,3
07-09-2025,Tamil Nadu,Chennai,600061,0,5
07-09-2025,Tamil Nadu,Chennai,600086,1,1
07-09-2025,Tamil Nadu,Chennai,600096,1,2
18-10-2025,Tamil Nadu,Chennai,600051,1,2
18-10-2025,Tamil Nadu,Chennai,600066,0,1
18-10-2025,Tamil Nadu,Chennai,600103,0,1
18-10-2025,Tamil Nadu,Chennai,600116,0,9
16-10-2025,Tamil Nadu,Chennai,600036,0,1
16-10-2025,Tamil Nadu,Chennai,600058,2,6
16-10-2025,Tamil Nadu,Chennai,600066,0,2
16-10-2025,Tamil Nadu,Chennai,600089,0,4
15-10-2025,Tamil Nadu,Chennai,600060,0,6
15-10-2025,Tamil Nadu,Chennai,600103,0,2
14-10-2025,Tamil Nadu,Chennai,600009,0,1
14-10-2025,Tamil Nadu,Chennai,600036,0,2
14-10-2025,Tamil Nadu,Chennai,600051,0,1
14-10-2025,Tamil Nadu,Chennai,600057,0,3
14-10-2025,Tamil Nadu,Chennai,600066,0,1
13-10-2025,Tamil Nadu,Chennai,600066,0,5
13-10-2025,Tamil Nadu,Chennai,600089,0,4
13-10-2025,Tamil Nadu,Chennai,600103,0,2
20-10-2025,Tamil Nadu,Chennai,600011,2,4
20-10-2025,Tamil Nadu,Chennai,600020,1,10
20-10-2025,Tamil Nadu,Chennai,600040,0,1
20-10-2025,Tamil Nadu,Chennai,600042,0,4
20-10-2025,Tamil Nadu,Chennai,600093,0,5
20-10-2025,Tamil Nadu,Chennai,600096,0,1
20-10-2025,Tamil Nadu,Chennai,600097,0,3
20-10-2025,Tamil Nadu,Chennai,600102,0,1
20-10-2025,Tamil Nadu,Chennai,600112,0,1
19-10-2025,Tamil Nadu,Chennai,600003,0,1
19-10-2025,Tamil Nadu,Chennai,600007,0,1
19-10-2025,Tamil Nadu,Chennai,600011,2,1
19-10-2025,Tamil Nadu,Chennai,600028,0,6
19-10-2025,Tamil Nadu,Chennai,600057,2,1
19-10-2025,Tamil Nadu,Chennai,600115,0,1
21-10-2025,Tamil Nadu,Chennai,600053,0,1
21-10-2025,Tamil Nadu,Chennai,600061,0,6
21-10-2025,Tamil Nadu,Chennai,600068,0,2
21-10-2025,Tamil Nadu,Chennai,600126,0,1
22-10-2025,Tamil Nadu,Chennai,600058,1,0
22-10-2025,Tamil Nadu,Chennai,600060,0,4
22-10-2025,Tamil Nadu,Chennai,600077,0,1
22-10-2025,Tamil Nadu,Chennai,600087,0,2
22-10-2025,Tamil Nadu,Chennai,600088,0,5
09-10-2025,Tamil Nadu,Chennai,600037,0,6
09-10-2025,Tamil Nadu,Chennai,600095,0,9
04-10-2025,Tamil Nadu,Chennai,600035,2,6
04-10-2025,Tamil Nadu,Chennai,600066,0,2
04-10-2025,Tamil Nadu,Chennai,600080,0,1
05-10-2025,Tamil Nadu,Chennai,600007,0,3
05-10-2025,Tamil Nadu,Chennai,600028,0,5
05-10-2025,Tamil Nadu,Chennai,600035,0,1
05-10-2025,Tamil Nadu,Chennai,600058,0,1
28-09-2025,Tamil Nadu,Chennai,600050,2,0
28-09-2025,Tamil Nadu,Chennai,600053,0,4
28-09-2025,Tamil Nadu,Chennai,600057,0,2
28-09-2025,Tamil Nadu,Chennai,600086,0,1
28-09-2025,Tamil Nadu,Chennai,600088,0,1
28-09-2025,Tamil Nadu,Chennai,600097,0,2
21-09-2025,Tamil Nadu,Chennai,600011,1,3
21-09-2025,Tamil Nadu,Chennai,600016,0,1
21-09-2025,Tamil Nadu,Chennai,600018,0,1
21-09-2025,Tamil Nadu,Chennai,600020,0,2
21-09-2025,Tamil Nadu,Chennai,600034,0,1
21-09-2025,Tamil Nadu,Chennai,600078,0,2
21-09-2025,Tamil Nadu,Chennai,600080,0,1
21-09-2025,Tamil Nadu,Chennai,600085,0,1
21-09-2025,Tamil Nadu,Chennai,600087,0,2
21-09-2025,Tamil Nadu,Chennai,600100,1,2
21-09-2025,Tamil Nadu,Chennai,600108,0,1
21-09-2025,Tamil Nadu,Chennai,600113,0,1
22-09-2025,Tamil Nadu,Chennai,600068,0,5
22-09-2025,Tamil Nadu,Chennai,600114,0,1
13-09-2025,Tamil Nadu,Chennai,600114,0,1
13-09-2025,Tamil Nadu,Chennai,600117,0,3
13-09-2025,Tamil Nadu,Chennai,600125,2,11
14-09-2025,Tamil Nadu,Chennai,600006,0,2
14-09-2025,Tamil Nadu,Chennai,600037,0,4
14-09-2025,Tamil Nadu,Chennai,600068,0,1
14-09-2025,Tamil Nadu,Chennai,600086,0,2
14-09-2025,Tamil Nadu,Chennai,600099,0,1
14-09-2025,Tamil Nadu,Chennai,600129,0,5
15-09-2025,Tamil Nadu,Chennai,600009,0,3
15-09-2025,Tamil Nadu,Chennai,600016,0,3
15-09-2025,Tamil Nadu,Chennai,600088,1,7
17-09-2025,Tamil Nadu,Chennai,600036,0,2
17-09-2025,Tamil Nadu,Chennai,600057,0,2
17-09-2025,Tamil Nadu,Chennai,600103,0,2
16-09-2025,Tamil Nadu,Chennai,600053,0,2
16-09-2025,Tamil Nadu,Chennai,600104,0,1
16-09-2025,Tamil Nadu,Chennai,600114,0,1
01-09-2025,Tamil Nadu,Chennai,600108,0,2
31-08-2025,Tamil Nadu,Chennai,600019,0,3
31-08-2025,Tamil Nadu,Chennai,600020,0,3
31-08-2025,Tamil Nadu,Chennai,600034,0,2
31-08-2025,Tamil Nadu,Chennai,600068,0,1
31-08-2025,Tamil Nadu,Chennai,600087,0,1
30-08-2025,Tamil Nadu,Chennai,600016,0,2
30-08-2025,Tamil Nadu,Chennai,600060,1,4
19-08-2025,Tamil Nadu,Chennai,600036,0,3
19-08-2025,Tamil Nadu,Chennai,600089,0,1
19-08-2025,Tamil Nadu,Chennai,600125,0,1
20-08-2025,Tamil Nadu,Chennai,600058,0,1
20-08-2025,Tamil Nadu,Chennai,600061,1,1
20-08-2025,Tamil Nadu,Chennai,600116,0,2
21-08-2025,Tamil Nadu,Chennai,600050,0,1
22-08-2025,Tamil Nadu,Chennai,600051,0,1
22-08-2025,Tamil Nadu,Chennai,600066,1,2
22-08-2025,Tamil Nadu,Chennai,600103,0,1
02-09-2025,Tamil Nadu,Chennai,600009,0,1
02-09-2025,Tamil Nadu,Chennai,600095,1,13
24-08-2025,Tamil Nadu,Chennai,600011,0,4
24-08-2025,Tamil Nadu,Chennai,600037,0,1
24-08-2025,Tamil Nadu,Chennai,600078,0,5
27-08-2025,Tamil Nadu,Chennai,600009,0,2
27-08-2025,Tamil Nadu,Chennai,600019,0,3
27-08-2025,Tamil Nadu,Chennai,600024,1,0
27-08-2025,Tamil Nadu,Chennai,600049,0,1
27-08-2025,Tamil Nadu,Chennai,600051,0,1
27-08-2025,Tamil Nadu,Chennai,600083,1,3
27-08-2025,Tamil Nadu,Chennai,600085,1,2
27-08-2025,Tamil Nadu,Chennai,600092,0,6
27-08-2025,Tamil Nadu,Chennai,600118,0,1
23-08-2025,Tamil Nadu,Chennai,600116,0,5
29-08-2025,Tamil Nadu,Chennai,600016,0,1
29-08-2025,Tamil Nadu,Chennai,600057,0,1
29-08-2025,Tamil Nadu,Chennai,600090,0,2
29-08-2025,Tamil Nadu,Chennai,600114,0,2
25-08-2025,Tamil Nadu,Chennai,600050,2,2
25-08-2025,Tamil Nadu,Chennai,600060,0,1
28-08-2025,Tamil Nadu,Chennai,600016,0,6
28-08-2025,Tamil Nadu,Chennai,600030,0,5
28-08-2025,Tamil Nadu,Chennai,600057,1,3
28-08-2025,Tamil Nadu,Chennai,600080,2,0
26-08-2025,Tamil Nadu,Chennai,600125,0,6
15-08-2025,Tamil Nadu,Chennai,600001,1,10
15-08-2025,Tamil Nadu,Chennai,600007,0,1
15-08-2025,Tamil Nadu,Chennai,600018,0,2
15-08-2025,Tamil Nadu,Chennai,600024,0,2
15-08-2025,Tamil Nadu,Chennai,600026,0,2
15-08-2025,Tamil Nadu,Chennai,600034,0,4
15-08-2025,Tamil Nadu,Chennai,600036,0,1
15-08-2025,Tamil Nadu,Chennai,600078,1,4
15-08-2025,Tamil Nadu,Chennai,600106,0,1
15-08-2025,Tamil Nadu,Chennai,600119,0,2
16-08-2025,Tamil Nadu,Chennai,600006,0,1
16-08-2025,Tamil Nadu,Chennai,600009,0,1
16-08-2025,Tamil Nadu,Chennai,600025,0,1
17-08-2025,Tamil Nadu,Chennai,600004,1,1
17-08-2025,Tamil Nadu,Chennai,600010,0,3
17-08-2025,Tamil Nadu,Chennai,600018,0,3
17-08-2025,Tamil Nadu,Chennai,600030,1,0
17-08-2025,Tamil Nadu,Chennai,600097,0,4
14-08-2025,Tamil Nadu,Chennai,600087,0,1
14-08-2025,Tamil Nadu,Chennai,600108,0,1
13-08-2025,Tamil Nadu,Chennai,600009,0,2
13-08-2025,Tamil Nadu,Chennai,600061,0,2
13-08-2025,Tamil Nadu,Chennai,600080,0,1
13-08-2025,Tamil Nadu,Chennai,600102,0,5
12-08-2025,Tamil Nadu,Chennai,600036,0,1
12-08-2025,Tamil Nadu,Chennai,600079,0,1
12-08-2025,Tamil Nadu,Chennai,600089,0,1
18-08-2025,Tamil Nadu,Chennai,600058,0,2
18-08-2025,Tamil Nadu,Chennai,600117,0,1
11-08-2025,Tamil Nadu,Chennai,600116,0,3
09-08-2025,Tamil Nadu,Chennai,600089,0,1
09-08-2025,Tamil Nadu,Chennai,600099,0,1
10-08-2025,Tamil Nadu,Chennai,600010,2,1
10-08-2025,Tamil Nadu,Chennai,600035,0,4
10-08-2025,Tamil Nadu,Chennai,600061,0,1
10-08-2025,Tamil Nadu,Chennai,600119,1,1
04-08-2025,Tamil Nadu,Chennai,600022,0,1
04-08-2025,Tamil Nadu,Chennai,600095,0,13
04-08-2025,Tamil Nadu,Chennai,600125,0,14
07-08-2025,Tamil Nadu,Chennai,600058,0,3
07-08-2025,Tamil Nadu,Chennai,600068,0,4
06-08-2025,Tamil Nadu,Chennai,600016,0,3
06-08-2025,Tamil Nadu,Chennai,600053,0,6
06-08-2025,Tamil Nadu,Chennai,600060,1,3
06-08-2025,Tamil Nadu,Chennai,600125,2,10
05-08-2025,Tamil Nadu,Chennai,600068,1,6
05-08-2025,Tamil Nadu,Chennai,600077,1,1
05-08-2025,Tamil Nadu,Chennai,600104,1,0
08-08-2025,Tamil Nadu,Chennai,600037,0,2
08-08-2025,Tamil Nadu,Chennai,600087,1,7
08-08-2025,Tamil Nadu,Chennai,600089,0,10
01-08-2025,Tamil Nadu,Chennai,600060,1,0
01-08-2025,Tamil Nadu,Chennai,600061,0,4
01-08-2025,Tamil Nadu,Chennai,600080,0,1
01-08-2025,Tamil Nadu,Chennai,600099,1,10
01-08-2025,Tamil Nadu,Chennai,600108,0,1
02-08-2025,Tamil Nadu,Chennai,600006,0,1
02-08-2025,Tamil Nadu,Chennai,600057,0,1
02-08-2025,Tamil Nadu,Chennai,600084,0,2
02-08-2025,Tamil Nadu,Chennai,600103,0,3
02-08-2025,Tamil Nadu,Chennai,600125,3,14
03-08-2025,Tamil Nadu,Chennai,600010,0,1
03-08-2025,Tamil Nadu,Chennai,600033,1,6
03-08-2025,Tamil Nadu,Chennai,600037,1,4
03-08-2025,Tamil Nadu,Chennai,600041,0,3
03-08-2025,Tamil Nadu,Chennai,600053,0,2
03-08-2025,Tamil Nadu,Chennai,600077,0,1
03-08-2025,Tamil Nadu,Chennai,600091,0,2
03-08-2025,Tamil Nadu,Chennai,600092,0,3
