date,state,district,pincode,age_0_5,age_5_17,age_18_greater
04-09-2025,Tamil Nadu,Chennai,600021,0,1,0
04-09-2025,Tamil Nadu,Chennai,600026,1,0,0
04-09-2025,Tamil Nadu,Chennai,600032,4,2,0
04-09-2025,Tamil Nadu,Chennai,600039,3,0,0
04-09-2025,Tamil Nadu,Chennai,600092,6,0,0
04-09-2025,Tamil Nadu,Chennai,600100,1,0,0
04-09-2025,Tamil Nadu,Chennai,600118,4,2,0
08-09-2025,Tamil Nadu,Chennai,600001,3,3,1
08-09-2025,Tamil Nadu,Chennai,600004,1,2,0
08-09-2025,Tamil Nadu,Chennai,600007,3,1,0
08-09-2025,Tamil Nadu,Chennai,600010,1,0,0
08-09-2025,Tamil Nadu,Chennai,600038,2,0,0
08-09-2025,Tamil Nadu,Chennai,600039,10,2,0
08-09-2025,Tamil Nadu,Chennai,600040,1,1,0
08-09-2025,Tamil Nadu,Chennai,600042,2,1,0
08-09-2025,Tamil Nadu,Chennai,600091,3,0,0
08-09-2025,Tamil Nadu,Chennai,600116,1,0,0
09-09-2025,Tamil Nadu,Chennai,600015,6,1,0
09-09-2025,Tamil Nadu,Chennai,600023,2,0,0
09-09-2025,Tamil Nadu,Chennai,600029,3,0,0
09-09-2025,Tamil Nadu,Chennai,600032,0,1,0
09-09-2025,Tamil Nadu,Chennai,600081,2,1,0
09-09-2025,Tamil Nadu,Chennai,600083,2,0,0
09-09-2025,Tamil Nadu,Chennai,600106,3,0,0
09-09-2025,Tamil Nadu,Chennai,600117,0,2,0
09-09-2025,Tamil Nadu,Chennai,600119,0,2,0
11-09-2025,Tamil Nadu,Chennai,600002,2,0,0
11-09-2025,Tamil Nadu,Chennai,600006,2,0,0
11-09-2025,Tamil Nadu,Chennai,600007,2,2,0
11-09-2025,Tamil Nadu,Chennai,600029,2,0,0
11-09-2025,Tamil Nadu,Chennai,600032,4,0,0
11-09-2025,Tamil Nadu,Chennai,600033,0,1,0
11-09-2025,Tamil Nadu,Chennai,600034,3,0,1
11-09-2025,Tamil Nadu,Chennai,600040,1,0,0
11-09-2025,Tamil Nadu,Chennai,600042,2,2,0
11-09-2025,Tamil Nadu,Chennai,600085,2,0,0
11-09-2025,Tamil Nadu,Chennai,600107,1,0,0
11-09-2025,Tamil Nadu,Chennai,600119,7,2,0
10-09-2025,Tamil Nadu,Chennai,600010,1,1,0
10-09-2025,Tamil Nadu,Chennai,600013,1,0,0
10-09-2025,Tamil Nadu,Chennai,600030,2,0,0
10-09-2025,Tamil Nadu,Chennai,600033,0,2,0
10-09-2025,Tamil Nadu,Chennai,600083,2,1,0
10-09-2025,Tamil Nadu,Chennai,600092,0,2,0
14-09-2025,Tamil Nadu,Chennai,600113,0,1,0
12-09-2025,Tamil Nadu,Chennai,600001,3,0,0
12-09-2025,Tamil Nadu,Chennai,600007,1,0,0
12-09-2025,Tamil Nadu,Chennai,600010,2,0,0
12-09-2025,Tamil Nadu,Chennai,600019,1,0,0
12-09-2025,Tamil Nadu,Chennai,600020,1,0,0
12-09-2025,Tamil Nadu,Chennai,600082,2,1,0
12-09-2025,Tamil Nadu,Chennai,600094,4,1,0
12-09-2025,Tamil Nadu,Chennai,600099,1,0,0
15-09-2025,Tamil Nadu,Chennai,600001,3,1,0
15-09-2025,Tamil Nadu,Chennai,600003,0,1,0
15-09-2025,Tamil Nadu,Chennai,600010,1,0,0
15-09-2025,Tamil Nadu,Chennai,600012,3,0,0
15-09-2025,Tamil Nadu,Chennai,600014,2,1,0
15-09-2025,Tamil Nadu,Chennai,600028,1,2,1
15-09-2025,Tamil Nadu,Chennai,600041,0,0,1
15-09-2025,Tamil Nadu,Chennai,600061,0,1,0
15-09-2025,Tamil Nadu,Chennai,600082,2,0,0
15-09-2025,Tamil Nadu,Chennai,600100,1,1,0
13-09-2025,Tamil Nadu,Chennai,600015,3,0,0
13-09-2025,Tamil Nadu,Chennai,600032,3,0,0
13-09-2025,Tamil Nadu,Chennai,600039,7,0,0
13-09-2025,Tamil Nadu,Chennai,600049,2,1,0
13-09-2025,Tamil Nadu,Chennai,600091,0,2,0
13-09-2025,Tamil Nadu,Chennai,600112,0,1,0
13-09-2025,Tamil Nadu,Chennai,600117,0,1,0
13-09-2025,Tamil Nadu,Chennai,600118,6,2,0
13-09-2025,Tamil Nadu,Chennai,600125,0,1,0
16-09-2025,Tamil Nadu,Chennai,600023,4,0,0
16-09-2025,Tamil Nadu,Chennai,600049,1,1,0
16-09-2025,Tamil Nadu,Chennai,600083,1,1,0
16-09-2025,Tamil Nadu,Chennai,600084,1,0,0
16-09-2025,Tamil Nadu,Chennai,600118,4,1,0
16-09-2025,Tamil Nadu,Chennai,600129,1,0,0
17-09-2025,Tamil Nadu,Chennai,600020,1,0,0
17-09-2025,Tamil Nadu,Chennai,600030,1,0,0
17-09-2025,Tamil Nadu,Chennai,600040,0,2,0
17-09-2025,Tamil Nadu,Chennai,600061,1,0,0
17-09-2025,Tamil Nadu,Chennai,600095,1,0,0
20-09-2025,Tamil Nadu,Chennai,600003,0,1,0
20-09-2025,Tamil Nadu,Chennai,600010,1,0,0
20-09-2025,Tamil Nadu,Chennai,600021,5,0,0
20-09-2025,Tamil Nadu,Chennai,600026,3,0,0
20-09-2025,Tamil Nadu,Chennai,600034,3,0,0
20-09-2025,Tamil Nadu,Chennai,600078,3,0,0
20-09-2025,Tamil Nadu,Chennai,600082,2,0,0
20-09-2025,Tamil Nadu,Chennai,600090,0,1,0
20-09-2025,Tamil Nadu,Chennai,600093,1,0,0
20-09-2025,Tamil Nadu,Chennai,600094,5,0,0
20-09-2025,Tamil Nadu,Chennai,600097,3,0,0
18-09-2025,Tamil Nadu,Chennai,600006,2,0,0
18-09-2025,Tamil Nadu,Chennai,600093,1,0,0
19-09-2025,Tamil Nadu,Chennai,600013,4,0,0
19-09-2025,Tamil Nadu,Chennai,600017,10,1,0
19-09-2025,Tamil Nadu,Chennai,600021,6,0,0
19-09-2025,Tamil Nadu,Chennai,600024,0,1,0
19-09-2025,Tamil Nadu,Chennai,600039,3,2,0
19-09-2025,Tamil Nadu,Chennai,600040,5,1,1
19-09-2025,Tamil Nadu,Chennai,600041,1,0,1
19-09-2025,Tamil Nadu,Chennai,600078,0,2,0
19-09-2025,Tamil Nadu,Chennai,600080,0,1,0
19-09-2025,Tamil Nadu,Chennai,600082,3,0,0
19-09-2025,Tamil Nadu,Chennai,600093,1,1,0
19-09-2025,Tamil Nadu,Chennai,600097,1,0,0
19-09-2025,Tamil Nadu,Chennai,600102,1,0,0
19-09-2025,Tamil Nadu,Chennai,600106,2,1,0
19-09-2025,Tamil Nadu,Chennai,600119,1,0,0
23-09-2025,Tamil Nadu,Chennai,600002,4,1,0
23-09-2025,Tamil Nadu,Chennai,600017,4,0,0
23-09-2025,Tamil Nadu,Chennai,600041,2,0,0
23-09-2025,Tamil Nadu,Chennai,600049,1,1,0
23-09-2025,Tamil Nadu,Chennai,600078,1,1,0
23-09-2025,Tamil Nadu,Chennai,600082,3,0,0
23-09-2025,Tamil Nadu,Chennai,600085,1,0,0
22-09-2025,Tamil Nadu,Chennai,600001,5,0,0
22-09-2025,Tamil Nadu,Chennai,600002,5,0,0
22-09-2025,Tamil Nadu,Chennai,600005,2,1,0
22-09-2025,Tamil Nadu,Chennai,600017,1,1,0
22-09-2025,Tamil Nadu,Chennai,600029,3,0,0
22-09-2025,Tamil Nadu,Chennai,600040,2,0,0
22-09-2025,Tamil Nadu,Chennai,600086,1,0,0
22-09-2025,Tamil Nadu,Chennai,600094,2,1,0
22-09-2025,Tamil Nadu,Chennai,600100,2,2,0
22-09-2025,Tamil Nadu,Chennai,600115,1,0,0
21-09-2025,Tamil Nadu,Chennai,600034,0,1,0
21-09-2025,Tamil Nadu,Chennai,600089,1,1,0
25-09-2025,Tamil Nadu,Chennai,600013,2,0,0
25-09-2025,Tamil Nadu,Chennai,600021,3,0,0
25-09-2025,Tamil Nadu,Chennai,600026,1,0,0
25-09-2025,Tamil Nadu,Chennai,600031,2,0,0
25-09-2025,Tamil Nadu,Chennai,600039,2,1,0
25-09-2025,Tamil Nadu,Chennai,600078,5,0,0
25-09-2025,Tamil Nadu,Chennai,600082,1,0,0
25-09-2025,Tamil Nadu,Chennai,600092,3,0,0
26-09-2025,Tamil Nadu,Chennai,600011,2,0,0
26-09-2025,Tamil Nadu,Chennai,600017,1,0,0
26-09-2025,Tamil Nadu,Chennai,600024,1,1,0
26-09-2025,Tamil Nadu,Chennai,600030,0,1,0
26-09-2025,Tamil Nadu,Chennai,600040,1,2,0
26-09-2025,Tamil Nadu,Chennai,600078,2,0,0
24-09-2025,Tamil Nadu,Chennai,600020,0,1,0
24-09-2025,Tamil Nadu,Chennai,600039,3,3,0
24-09-2025,Tamil Nadu,Chennai,600078,4,0,0
24-09-2025,Tamil Nadu,Chennai,600082,3,1,0
24-09-2025,Tamil Nadu,Chennai,600118,1,2,0
29-09-2025,Tamil Nadu,Chennai,600001,0,1,0
29-09-2025,Tamil Nadu,Chennai,600095,0,1,0
29-09-2025,Tamil Nadu,Chennai,600100,1,1,0
29-09-2025,Tamil Nadu,Chennai,600112,1,0,0
27-09-2025,Tamil Nadu,Chennai,600024,1,1,0
27-09-2025,Tamil Nadu,Chennai,600039,7,0,0
27-09-2025,Tamil Nadu,Chennai,600092,2,0,0
27-09-2025,Tamil Nadu,Chennai,600100,3,1,0
27-09-2025,Tamil Nadu,Chennai,600106,1,0,0
26-10-2025,Tamil Nadu,Chennai,600001,0,1,0
26-10-2025,Tamil Nadu,Chennai,600003,1,0,0
26-10-2025,Tamil Nadu,Chennai,600011,3,0,0
26-10-2025,Tamil Nadu,Chennai,600032,2,0,0
26-10-2025,Tamil Nadu,Chennai,600041,1,0,0
26-10-2025,Tamil Nadu,Chennai,600090,1,1,0
26-10-2025,Tamil Nadu,Chennai,600092,1,0,0
26-10-2025,Tamil Nadu,Chennai,600093,0,1,0
15-10-2025,Tamil Nadu,Chennai,600002,1,0,0
15-10-2025,Tamil Nadu,Chennai,600003,2,0,0
15-10-2025,Tamil Nadu,Chennai,600006,1,0,0
15-10-2025,Tamil Nadu,Chennai,600010,1,1,0
15-10-2025,Tamil Nadu,Chennai,600011,3,1,0
15-10-2025,Tamil Nadu,Chennai,600014,1,0,0
15-10-2025,Tamil Nadu,Chennai,600035,1,0,0
15-10-2025,Tamil Nadu,Chennai,600041,1,2,0
13-10-2025,Tamil Nadu,Chennai,600002,2,1,0
13-10-2025,Tamil Nadu,Chennai,600004,3,0,0
13-10-2025,Tamil Nadu,Chennai,600026,5,0,0
13-10-2025,Tamil Nadu,Chennai,600041,7,0,0
13-10-2025,Tamil Nadu,Chennai,600083,1,1,0
13-10-2025,Tamil Nadu,Chennai,600085,2,1,0
13-10-2025,Tamil Nadu,Chennai,600089,1,0,0
13-10-2025,Tamil Nadu,Chennai,600092,5,0,0
16-10-2025,Tamil Nadu,Chennai,600004,3,0,0
16-10-2025,Tamil Nadu,Chennai,600013,1,0,0
16-10-2025,Tamil Nadu,Chennai,600030,1,0,0
16-10-2025,Tamil Nadu,Chennai,600081,2,0,0
16-10-2025,Tamil Nadu,Chennai,600082,1,0,0
16-10-2025,Tamil Nadu,Chennai,600100,2,1,0
16-10-2025,Tamil Nadu,Chennai,600106,1,0,0
16-10-2025,Tamil Nadu,Chennai,600107,1,0,0
17-10-2025,Tamil Nadu,Chennai,600004,8,0,0
17-10-2025,Tamil Nadu,Chennai,600024,3,1,0
17-10-2025,Tamil Nadu,Chennai,600030,3,0,0
17-10-2025,Tamil Nadu,Chennai,600032,2,1,0
17-10-2025,Tamil Nadu,Chennai,600058,0,1,0
17-10-2025,Tamil Nadu,Chennai,600081,6,6,0
17-10-2025,Tamil Nadu,Chennai,600091,2,0,0
17-10-2025,Tamil Nadu,Chennai,600106,5,1,0
17-10-2025,Tamil Nadu,Chennai,600107,3,1,0
17-10-2025,Tamil Nadu,Chennai,600116,2,0,0
17-10-2025,Tamil Nadu,Chennai,600119,2,2,0
19-10-2025,Tamil Nadu,Chennai,600005,2,0,0
19-10-2025,Tamil Nadu,Chennai,600011,2,0,0
19-10-2025,Tamil Nadu,Chennai,600084,1,0,0
19-10-2025,Tamil Nadu,Chennai,600092,2,0,0
19-10-2025,Tamil Nadu,Chennai,600100,3,1,0
19-10-2025,Tamil Nadu,Chennai,600102,1,0,0
18-10-2025,Tamil Nadu,Chennai,600002,6,0,0
18-10-2025,Tamil Nadu,Chennai,600004,4,0,0
18-10-2025,Tamil Nadu,Chennai,600006,1,0,0
18-10-2025,Tamil Nadu,Chennai,600007,1,0,0
18-10-2025,Tamil Nadu,Chennai,600024,2,1,0
18-10-2025,Tamil Nadu,Chennai,600034,1,0,0
18-10-2025,Tamil Nadu,Chennai,600040,1,1,0
18-10-2025,Tamil Nadu,Chennai,600097,1,0,0
18-10-2025,Tamil Nadu,Chennai,600100,1,0,0
21-10-2025,Tamil Nadu,Chennai,600023,1,0,0
21-10-2025,Tamil Nadu,Chennai,600039,1,0,0
21-10-2025,Tamil Nadu,Chennai,600061,0,1,0
21-10-2025,Tamil Nadu,Chennai,600082,1,0,0
21-10-2025,Tamil Nadu,Chennai,600100,1,0,0
21-10-2025,Tamil Nadu,Chennai,600129,1,0,0
20-10-2025,Tamil Nadu,Chennai,600011,1,0,0
20-10-2025,Tamil Nadu,Chennai,600040,1,0,0
20-10-2025,Tamil Nadu,Chennai,600042,4,0,0
20-10-2025,Tamil Nadu,Chennai,600112,2,0,0
23-10-2025,Tamil Nadu,Chennai,600005,1,0,0
24-10-2025,Tamil Nadu,Chennai,600002,2,0,0
24-10-2025,Tamil Nadu,Chennai,600004,1,1,0
24-10-2025,Tamil Nadu,Chennai,600005,4,0,0
24-10-2025,Tamil Nadu,Chennai,600011,2,1,0
24-10-2025,Tamil Nadu,Chennai,600018,1,0,0
24-10-2025,Tamil Nadu,Chennai,600040,2,0,0
24-10-2025,Tamil Nadu,Chennai,600085,2,1,0
24-10-2025,Tamil Nadu,Chennai,600087,0,1,0
25-10-2025,Tamil Nadu,Chennai,600001,2,0,0
25-10-2025,Tamil Nadu,Chennai,600002,2,1,0
25-10-2025,Tamil Nadu,Chennai,600011,2,0,0
25-10-2025,Tamil Nadu,Chennai,600021,5,0,0
25-10-2025,Tamil Nadu,Chennai,600028,2,0,0
25-10-2025,Tamil Nadu,Chennai,600029,1,0,0
25-10-2025,Tamil Nadu,Chennai,600033,1,0,0
25-10-2025,Tamil Nadu,Chennai,600041,1,1,0
25-10-2025,Tamil Nadu,Chennai,600042,2,2,0
25-10-2025,Tamil Nadu,Chennai,600081,1,1,0
25-10-2025,Tamil Nadu,Chennai,600090,0,1,0
25-10-2025,Tamil Nadu,Chennai,600097,2,0,0
28-10-2025,Tamil Nadu,Chennai,600013,1,0,0
28-10-2025,Tamil Nadu,Chennai,600015,2,0,0
28-10-2025,Tamil Nadu,Chennai,600083,2,0,0
28-10-2025,Tamil Nadu,Chennai,600084,1,0,0
27-10-2025,Tamil Nadu,Chennai,600002,2,0,0
27-10-2025,Tamil Nadu,Chennai,600004,1,1,0
27-10-2025,Tamil Nadu,Chennai,600007,2,0,0
27-10-2025,Tamil Nadu,Chennai,600010,1,0,0
27-10-2025,Tamil Nadu,Chennai,600016,0,1,0
27-10-2025,Tamil Nadu,Chennai,600029,1,0,0
27-10-2025,Tamil Nadu,Chennai,600031,1,0,0
27-10-2025,Tamil Nadu,Chennai,600035,1,0,0
27-10-2025,Tamil Nadu,Chennai,600041,1,0,0
27-10-2025,Tamil Nadu,Chennai,600049,1,1,0
27-10-2025,Tamil Nadu,Chennai,600100,1,0,0
27-10-2025,Tamil Nadu,Chennai,600113,2,0,0
27-10-2025,Tamil Nadu,Chennai,600129,1,0,0
30-10-2025,Tamil Nadu,Chennai,600013,4,0,0
30-10-2025,Tamil Nadu,Chennai,600018,1,0,0
30-10-2025,Tamil Nadu,Chennai,600026,1,2,0
30-10-2025,Tamil Nadu,Chennai,600032,2,1,0
30-10-2025,Tamil Nadu,Chennai,600034,3,0,0
30-10-2025,Tamil Nadu,Chennai,600039,8,0,0
30-10-2025,Tamil Nadu,Chennai,600041,4,3,0
30-10-2025,Tamil Nadu,Chennai,600049,3,0,0
30-10-2025,Tamil Nadu,Chennai,600082,1,2,0
30-10-2025,Tamil Nadu,Chennai,600085,2,1,0
30-10-2025,Tamil Nadu,Chennai,600088,2,0,0
30-10-2025,Tamil Nadu,Chennai,600094,2,1,0
30-10-2025,Tamil Nadu,Chennai,600096,1,0,0
30-10-2025,Tamil Nadu,Chennai,600100,3,1,0
30-10-2025,Tamil Nadu,Chennai,600112,2,1,0
30-10-2025,Tamil Nadu,Chennai,600117,1,0,0
30-10-2025,Tamil Nadu,Chennai,600118,8,1,0
29-10-2025,Tamil Nadu,Chennai,600002,3,0,0
29-10-2025,Tamil Nadu,Chennai,600012,2,0,0
29-10-2025,Tamil Nadu,Chennai,600013,1,0,0
29-10-2025,Tamil Nadu,Chennai,600030,1,0,0
29-10-2025,Tamil Nadu,Chennai,600034,1,0,0
29-10-2025,Tamil Nadu,Chennai,600039,1,1,0
29-10-2025,Tamil Nadu,Chennai,600087,0,1,0
29-10-2025,Tamil Nadu,Chennai,600093,1,0,0
29-10-2025,Tamil Nadu,Chennai,600100,1,0,0
29-10-2025,Tamil Nadu,Chennai,600102,1,0,0
29-10-2025,Tamil Nadu,Chennai,600106,1,1,0
31-10-2025,Tamil Nadu,Chennai,600008,1,0,0
31-10-2025,Tamil Nadu,Chennai,600012,25,3,0
31-10-2025,Tamil Nadu,Chennai,600015,7,0,0
31-10-2025,Tamil Nadu,Chennai,600017,1,1,0
31-10-2025,Tamil Nadu,Chennai,600018,1,0,0
31-10-2025,Tamil Nadu,Chennai,600020,1,0,0
31-10-2025,Tamil Nadu,Chennai,600023,1,1,0
31-10-2025,Tamil Nadu,Chennai,600024,3,0,0
31-10-2025,Tamil Nadu,Chennai,600026,1,0,0
31-10-2025,Tamil Nadu,Chennai,600028,4,0,0
31-10-2025,Tamil Nadu,Chennai,600029,2,0,0
31-10-2025,Tamil Nadu,Chennai,600031,1,0,0
31-10-2025,Tamil Nadu,Chennai,600034,9,1,0
31-10-2025,Tamil Nadu,Chennai,600050,0,2,0
31-10-2025,Tamil Nadu,Chennai,600083,1,1,0
31-10-2025,Tamil Nadu,Chennai,600096,4,0,0
31-10-2025,Tamil Nadu,Chennai,600100,1,2,0
31-10-2025,Tamil Nadu,Chennai,600107,1,0,0
01-11-2025,Tamil Nadu,Chennai,600002,1,0,0
01-11-2025,Tamil Nadu,Chennai,600015,6,0,0
01-11-2025,Tamil Nadu,Chennai,600020,1,0,0
01-11-2025,Tamil Nadu,Chennai,600029,1,0,0
01-11-2025,Tamil Nadu,Chennai,600040,1,0,0
01-11-2025,Tamil Nadu,Chennai,600041,2,0,0
01-11-2025,Tamil Nadu,Chennai,600058,0,1,0
01-11-2025,Tamil Nadu,Chennai,600097,0,1,0
02-11-2025,Tamil Nadu,Chennai,600002,6,1,0
02-11-2025,Tamil Nadu,Chennai,600010,4,1,0
02-11-2025,Tamil Nadu,Chennai,600012,13,2,0
02-11-2025,Tamil Nadu,Chennai,600018,1,1,0
02-11-2025,Tamil Nadu,Chennai,600023,5,1,0
02-11-2025,Tamil Nadu,Chennai,600029,3,1,0
02-11-2025,Tamil Nadu,Chennai,600040,2,0,0
02-11-2025,Tamil Nadu,Chennai,600068,1,0,0
02-11-2025,Tamil Nadu,Chennai,600082,4,3,0
02-11-2025,Tamil Nadu,Chennai,600096,1,1,0
02-11-2025,Tamil Nadu,Chennai,600119,2,0,0
12-11-2025,Tamil Nadu,Chennai,600002,1,0,0
12-11-2025,Tamil Nadu,Chennai,600005,1,0,0
12-11-2025,Tamil Nadu,Chennai,600006,1,0,0
12-11-2025,Tamil Nadu,Chennai,600007,4,0,0
12-11-2025,Tamil Nadu,Chennai,600013,3,0,0
12-11-2025,Tamil Nadu,Chennai,600019,1,0,0
12-11-2025,Tamil Nadu,Chennai,600078,2,0,0
12-11-2025,Tamil Nadu,Chennai,600091,2,0,0
12-11-2025,Tamil Nadu,Chennai,600092,1,0,0
12-11-2025,Tamil Nadu,Chennai,600118,3,1,0
11-11-2025,Tamil Nadu,Chennai,600006,1,0,0
11-11-2025,Tamil Nadu,Chennai,600007,1,0,0
11-11-2025,Tamil Nadu,Chennai,600011,5,0,0
11-11-2025,Tamil Nadu,Chennai,600012,5,2,0
11-11-2025,Tamil Nadu,Chennai,600018,1,0,0
11-11-2025,Tamil Nadu,Chennai,600019,0,1,0
11-11-2025,Tamil Nadu,Chennai,600041,2,1,0
11-11-2025,Tamil Nadu,Chennai,600049,0,1,0
11-11-2025,Tamil Nadu,Chennai,600089,0,1,0
11-11-2025,Tamil Nadu,Chennai,600095,1,0,0
11-11-2025,Tamil Nadu,Chennai,600112,1,0,0
11-11-2025,Tamil Nadu,Chennai,600116,0,3,0
11-11-2025,Tamil Nadu,Chennai,600129,0,1,0
16-11-2025,Tamil Nadu,Chennai,600005,2,1,0
16-11-2025,Tamil Nadu,Chennai,600017,4,0,0
16-11-2025,Tamil Nadu,Chennai,600021,6,0,0
16-11-2025,Tamil Nadu,Chennai,600026,1,1,0
16-11-2025,Tamil Nadu,Chennai,600033,3,2,0
16-11-2025,Tamil Nadu,Chennai,600091,1,1,0
16-11-2025,Tamil Nadu,Chennai,600102,1,0,0
16-11-2025,Tamil Nadu,Chennai,600107,1,0,0
16-11-2025,Tamil Nadu,Chennai,600126,1,0,0
16-11-2025,Tamil Nadu,Chennai,600129,0,1,0
15-11-2025,Tamil Nadu,Chennai,600004,7,0,1
15-11-2025,Tamil Nadu,Chennai,600010,2,1,0
15-11-2025,Tamil Nadu,Chennai,600013,3,1,0
15-11-2025,Tamil Nadu,Chennai,600018,3,1,0
03-11-2025,Tamil Nadu,Chennai,600011,4,0,0
03-11-2025,Tamil Nadu,Chennai,600019,1,0,0
03-11-2025,Tamil Nadu,Chennai,600020,1,0,0
03-11-2025,Tamil Nadu,Chennai,600033,1,1,0
03-11-2025,Tamil Nadu,Chennai,600041,2,1,0
03-11-2025,Tamil Nadu,Chennai,600097,0,3,0
05-11-2025,Tamil Nadu,Chennai,600002,2,0,0
05-11-2025,Tamil Nadu,Chennai,600017,2,1,0
05-11-2025,Tamil Nadu,Chennai,600021,6,2,0
05-11-2025,Tamil Nadu,Chennai,600023,7,1,0
05-11-2025,Tamil Nadu,Chennai,600031,1,0,0
05-11-2025,Tamil Nadu,Chennai,600033,1,0,0
05-11-2025,Tamil Nadu,Chennai,600035,1,0,0
05-11-2025,Tamil Nadu,Chennai,600085,3,0,0
05-11-2025,Tamil Nadu,Chennai,600096,0,1,0
05-11-2025,Tamil Nadu,Chennai,600106,2,1,0
05-11-2025,Tamil Nadu,Chennai,600119,1,1,0
07-11-2025,Tamil Nadu,Chennai,600001,5,5,0
07-11-2025,Tamil Nadu,Chennai,600007,3,0,0
07-11-2025,Tamil Nadu,Chennai,600012,7,0,0
07-11-2025,Tamil Nadu,Chennai,600017,1,2,0
07-11-2025,Tamil Nadu,Chennai,600078,1,2,0
07-11-2025,Tamil Nadu,Chennai,600083,5,2,0
07-11-2025,Tamil Nadu,Chennai,600100,2,1,0
07-11-2025,Tamil Nadu,Chennai,600106,1,2,0
07-11-2025,Tamil Nadu,Chennai,600119,2,2,0
06-11-2025,Tamil Nadu,Chennai,600003,1,0,0
06-11-2025,Tamil Nadu,Chennai,600023,2,1,0
06-11-2025,Tamil Nadu,Chennai,600039,2,1,0
06-11-2025,Tamil Nadu,Chennai,600041,4,1,0
06-11-2025,Tamil Nadu,Chennai,600083,1,0,0
06-11-2025,Tamil Nadu,Chennai,600091,1,0,0
06-11-2025,Tamil Nadu,Chennai,600094,1,1,0
06-11-2025,Tamil Nadu,Chennai,600099,1,0,0
06-11-2025,Tamil Nadu,Chennai,600113,1,0,0
06-11-2025,Tamil Nadu,Chennai,600118,5,1,0
06-11-2025,Tamil Nadu,Chennai,600119,0,4,0
08-11-2025,Tamil Nadu,Chennai,600012,14,0,0
08-11-2025,Tamil Nadu,Chennai,600029,0,2,0
08-11-2025,Tamil Nadu,Chennai,600042,2,2,0
08-11-2025,Tamil Nadu,Chennai,600082,1,0,0
08-11-2025,Tamil Nadu,Chennai,600108,0,1,0
08-11-2025,Tamil Nadu,Chennai,600115,1,0,0
10-11-2025,Tamil Nadu,Chennai,600005,3,1,0
10-11-2025,Tamil Nadu,Chennai,600007,1,0,0
10-11-2025,Tamil Nadu,Chennai,600011,2,1,0
10-11-2025,Tamil Nadu,Chennai,600017,2,1,0
10-11-2025,Tamil Nadu,Chennai,600024,2,0,0
10-11-2025,Tamil Nadu,Chennai,600026,2,0,0
10-11-2025,Tamil Nadu,Chennai,600030,1,0,0
10-11-2025,Tamil Nadu,Chennai,600083,2,0,0
10-11-2025,Tamil Nadu,Chennai,600107,4,0,0
10-11-2025,Tamil Nadu,Chennai,600129,1,1,0
09-11-2025,Tamil Nadu,Chennai,600004,3,0,0
09-11-2025,Tamil Nadu,Chennai,600005,2,0,0
09-11-2025,Tamil Nadu,Chennai,600007,3,0,0
09-11-2025,Tamil Nadu,Chennai,600010,2,0,0
09-11-2025,Tamil Nadu,Chennai,600014,1,0,0
09-11-2025,Tamil Nadu,Chennai,600018,3,0,0
09-11-2025,Tamil Nadu,Chennai,600020,1,0,0
09-11-2025,Tamil Nadu,Chennai,600021,6,1,0
09-11-2025,Tamil Nadu,Chennai,600023,4,1,0
09-11-2025,Tamil Nadu,Chennai,600024,1,0,0
09-11-2025,Tamil Nadu,Chennai,600032,3,1,0
09-11-2025,Tamil Nadu,Chennai,600033,0,1,0
09-11-2025,Tamil Nadu,Chennai,600034,1,1,0
09-11-2025,Tamil Nadu,Chennai,600039,1,1,0
09-11-2025,Tamil Nadu,Chennai,600053,0,1,0
09-11-2025,Tamil Nadu,Chennai,600082,1,0,0
09-11-2025,Tamil Nadu,Chennai,600091,2,1,0
09-11-2025,Tamil Nadu,Chennai,600106,1,0,0
13-11-2025,Tamil Nadu,Chennai,600012,3,1,0
13-11-2025,Tamil Nadu,Chennai,600017,0,1,0
13-11-2025,Tamil Nadu,Chennai,600031,1,0,0
13-11-2025,Tamil Nadu,Chennai,600033,3,2,0
13-11-2025,Tamil Nadu,Chennai,600042,2,2,0
13-11-2025,Tamil Nadu,Chennai,600094,1,0,0
13-11-2025,Tamil Nadu,Chennai,600106,3,0,0
14-11-2025,Tamil Nadu,Chennai,600014,0,1,0
14-11-2025,Tamil Nadu,Chennai,600021,3,1,0
14-11-2025,Tamil Nadu,Chennai,600032,1,0,0
14-11-2025,Tamil Nadu,Chennai,600034,1,0,0
14-11-2025,Tamil Nadu,Chennai,600053,0,1,0
14-11-2025,Tamil Nadu,Chennai,600078,3,0,0
14-11-2025,Tamil Nadu,Chennai,600119,1,1,0
18-11-2025,Tamil Nadu,Chennai,600002,4,0,0
18-11-2025,Tamil Nadu,Chennai,600004,5,0,0
18-11-2025,Tamil Nadu,Chennai,600014,5,0,0
18-11-2025,Tamil Nadu,Chennai,600017,1,0,0
18-11-2025,Tamil Nadu,Chennai,600033,2,0,0
18-11-2025,Tamil Nadu,Chennai,600040,6,0,0
18-11-2025,Tamil Nadu,Chennai,600061,1,0,0
18-11-2025,Tamil Nadu,Chennai,600078,3,0,0
18-11-2025,Tamil Nadu,Chennai,600084,1,0,0
18-11-2025,Tamil Nadu,Chennai,600092,4,1,0
18-11-2025,Tamil Nadu,Chennai,600115,1,0,0
18-11-2025,Tamil Nadu,Chennai,600119,0,1,0
17-11-2025,Tamil Nadu,Chennai,600001,9,1,0
17-11-2025,Tamil Nadu,Chennai,600003,3,0,0
