date,state,district,pincode,demo_age_5_17,demo_age_17_
19-11-2025,Tamil Nadu,Chennai,600081,5,58
19-11-2025,Tamil Nadu,Chennai,600082,6,37
19-11-2025,Tamil Nadu,Chennai,600089,0,10
19-11-2025,Tamil Nadu,Chennai,600091,1,34
19-11-2025,Tamil Nadu,Chennai,600106,3,20
19-11-2025,Tamil Nadu,Chennai,600108,0,3
19-11-2025,Tamil Nadu,Chennai,600114,0,3
19-11-2025,Tamil Nadu,Chennai,600118,12,67
18-11-2025,Tamil Nadu,Chennai,600005,6,28
18-11-2025,Tamil Nadu,Chennai,600007,1,15
18-11-2025,Tamil Nadu,Chennai,600009,0,1
18-11-2025,Tamil Nadu,Chennai,600013,5,27
18-11-2025,Tamil Nadu,Chennai,600019,2,21
18-11-2025,Tamil Nadu,Chennai,600021,3,78
18-11-2025,Tamil Nadu,Chennai,600024,0,22
18-11-2025,Tamil Nadu,Chennai,600028,2,22
18-11-2025,Tamil Nadu,Chennai,600034,1,13
18-11-2025,Tamil Nadu,Chennai,600036,0,1
18-11-2025,Tamil Nadu,Chennai,600041,4,41
18-11-2025,Tamil Nadu,Chennai,600042,6,35
18-11-2025,Tamil Nadu,Chennai,600051,0,2
18-11-2025,Tamil Nadu,Chennai,600058,0,4
18-11-2025,Tamil Nadu,Chennai,600068,0,2
18-11-2025,Tamil Nadu,Chennai,600081,7,63
18-11-2025,Tamil Nadu,Chennai,600082,1,32
18-11-2025,Tamil Nadu,Chennai,600083,1,20
18-11-2025,Tamil Nadu,Chennai,600087,0,3
18-11-2025,Tamil Nadu,Chennai,600090,0,4
18-11-2025,Tamil Nadu,Chennai,600106,1,21
18-11-2025,Tamil Nadu,Chennai,600129,2,22
03-11-2025,Tamil Nadu,Chennai,600008,0,2
03-11-2025,Tamil Nadu,Chennai,600012,10,43
03-11-2025,Tamil Nadu,Chennai,600017,5,18
03-11-2025,Tamil Nadu,Chennai,600028,3,25
03-11-2025,Tamil Nadu,Chennai,600030,2,8
03-11-2025,Tamil Nadu,Chennai,600031,0,6
03-11-2025,Tamil Nadu,Chennai,600036,1,0
03-11-2025,Tamil Nadu,Chennai,600040,1,15
03-11-2025,Tamil Nadu,Chennai,600049,3,25
03-11-2025,Tamil Nadu,Chennai,600068,0,1
03-11-2025,Tamil Nadu,Chennai,600081,5,29
03-11-2025,Tamil Nadu,Chennai,600084,1,4
03-11-2025,Tamil Nadu,Chennai,600086,0,3
03-11-2025,Tamil Nadu,Chennai,600094,2,18
03-11-2025,Tamil Nadu,Chennai,600096,1,18
03-11-2025,Tamil Nadu,Chennai,600103,2,4
03-11-2025,Tamil Nadu,Chennai,600107,2,18
03-11-2025,Tamil Nadu,Chennai,600113,6,13
01-12-2025,Tamil Nadu,Chennai,600010,1,6
01-12-2025,Tamil Nadu,Chennai,600011,0,22
01-12-2025,Tamil Nadu,Chennai,600012,8,32
01-12-2025,Tamil Nadu,Chennai,600015,2,14
01-12-2025,Tamil Nadu,Chennai,600020,0,8
01-12-2025,Tamil Nadu,Chennai,600029,0,7
01-12-2025,Tamil Nadu,Chennai,600038,0,1
01-12-2025,Tamil Nadu,Chennai,600041,2,20
01-12-2025,Tamil Nadu,Chennai,600066,0,1
01-12-2025,Tamil Nadu,Chennai,600078,1,23
01-12-2025,Tamil Nadu,Chennai,600088,0,5
01-12-2025,Tamil Nadu,Chennai,600089,1,5
01-12-2025,Tamil Nadu,Chennai,600091,0,15
01-12-2025,Tamil Nadu,Chennai,600092,1,18
01-12-2025,Tamil Nadu,Chennai,600093,1,11
01-12-2025,Tamil Nadu,Chennai,600094,0,8
01-12-2025,Tamil Nadu,Chennai,600113,0,3
31-10-2025,Tamil Nadu,Chennai,600005,0,24
31-10-2025,Tamil Nadu,Chennai,600006,0,5
31-10-2025,Tamil Nadu,Chennai,600025,0,1
31-10-2025,Tamil Nadu,Chennai,600032,1,6
31-10-2025,Tamil Nadu,Chennai,600035,0,5
31-10-2025,Tamil Nadu,Chennai,600057,0,1
31-10-2025,Tamil Nadu,Chennai,600060,1,4
31-10-2025,Tamil Nadu,Chennai,600080,0,4
31-10-2025,Tamil Nadu,Chennai,600092,0,18
31-10-2025,Tamil Nadu,Chennai,600094,6,16
31-10-2025,Tamil Nadu,Chennai,600095,0,9
31-10-2025,Tamil Nadu,Chennai,600112,3,9
31-10-2025,Tamil Nadu,Chennai,600116,1,4
31-10-2025,Tamil Nadu,Chennai,600129,0,7
23-11-2025,Tamil Nadu,Chennai,600005,2,2
23-11-2025,Tamil Nadu,Chennai,600007,0,3
23-11-2025,Tamil Nadu,Chennai,600012,4,5
23-11-2025,Tamil Nadu,Chennai,600026,2,0
23-11-2025,Tamil Nadu,Chennai,600034,0,2
23-11-2025,Tamil Nadu,Chennai,600066,0,2
23-11-2025,Tamil Nadu,Chennai,600068,0,1
23-11-2025,Tamil Nadu,Chennai,600080,0,2
23-11-2025,Tamil Nadu,Chennai,600082,0,7
23-11-2025,Tamil Nadu,Chennai,600083,2,9
23-11-2025,Tamil Nadu,Chennai,600084,0,2
23-11-2025,Tamil Nadu,Chennai,600087,0,5
23-11-2025,Tamil Nadu,Chennai,600089,1,2
23-11-2025,Tamil Nadu,Chennai,600092,1,11
22-11-2025,Tamil Nadu,Chennai,600001,9,48
22-11-2025,Tamil Nadu,Chennai,600007,6,6
22-11-2025,Tamil Nadu,Chennai,600015,8,22
22-11-2025,Tamil Nadu,Chennai,600026,2,10
22-11-2025,Tamil Nadu,Chennai,600030,1,8
22-11-2025,Tamil Nadu,Chennai,600032,1,11
22-11-2025,Tamil Nadu,Chennai,600035,1,5
22-11-2025,Tamil Nadu,Chennai,600036,0,1
22-11-2025,Tamil Nadu,Chennai,600038,1,2
22-11-2025,Tamil Nadu,Chennai,600039,9,30
22-11-2025,Tamil Nadu,Chennai,600041,5,40
22-11-2025,Tamil Nadu,Chennai,600084,1,5
22-11-2025,Tamil Nadu,Chennai,600094,5,17
22-11-2025,Tamil Nadu,Chennai,600097,5,11
22-11-2025,Tamil Nadu,Chennai,600103,0,3
22-11-2025,Tamil Nadu,Chennai,600106,8,25
22-11-2025,Tamil Nadu,Chennai,600107,2,26
22-11-2025,Tamil Nadu,Chennai,600126,0,3
25-11-2025,Tamil Nadu,Chennai,600002,8,26
25-11-2025,Tamil Nadu,Chennai,600006,1,12
25-11-2025,Tamil Nadu,Chennai,600007,0,10
25-11-2025,Tamil Nadu,Chennai,600009,0,3
25-11-2025,Tamil Nadu,Chennai,600010,1,23
25-11-2025,Tamil Nadu,Chennai,600015,4,43
25-11-2025,Tamil Nadu,Chennai,600017,2,23
25-11-2025,Tamil Nadu,Chennai,600026,0,18
25-11-2025,Tamil Nadu,Chennai,600030,4,6
25-11-2025,Tamil Nadu,Chennai,600033,3,18
25-11-2025,Tamil Nadu,Chennai,600053,2,6
25-11-2025,Tamil Nadu,Chennai,600081,3,58
25-11-2025,Tamil Nadu,Chennai,600087,1,13
25-11-2025,Tamil Nadu,Chennai,600091,2,19
25-11-2025,Tamil Nadu,Chennai,600096,0,20
25-11-2025,Tamil Nadu,Chennai,600102,1,2
25-11-2025,Tamil Nadu,Chennai,600116,1,33
24-11-2025,Tamil Nadu,Chennai,600010,2,22
24-11-2025,Tamil Nadu,Chennai,600012,8,57
24-11-2025,Tamil Nadu,Chennai,600014,6,44
24-11-2025,Tamil Nadu,Chennai,600024,1,23
24-11-2025,Tamil Nadu,Chennai,600031,1,5
24-11-2025,Tamil Nadu,Chennai,600033,2,32
24-11-2025,Tamil Nadu,Chennai,600041,6,40
24-11-2025,Tamil Nadu,Chennai,600051,0,1
24-11-2025,Tamil Nadu,Chennai,600053,0,4
24-11-2025,Tamil Nadu,Chennai,600058,0,3
24-11-2025,Tamil Nadu,Chennai,600090,0,9
24-11-2025,Tamil Nadu,Chennai,600093,1,11
24-11-2025,Tamil Nadu,Chennai,600100,1,2
24-11-2025,Tamil Nadu,Chennai,600102,0,8
24-11-2025,Tamil Nadu,Chennai,600106,0,19
24-11-2025,Tamil Nadu,Chennai,600108,0,1
24-11-2025,Tamil Nadu,Chennai,600115,0,17
24-11-2025,Tamil Nadu,Chennai,600126,0,2
24-11-2025,Tamil Nadu,Chennai,600001,5,44
24-11-2025,Tamil Nadu,Chennai,600007,0,12
24-11-2025,Tamil Nadu,Chennai,600009,0,3
26-11-2025,Tamil Nadu,Chennai,600001,5,55
26-11-2025,Tamil Nadu,Chennai,600009,0,1
26-11-2025,Tamil Nadu,Chennai,600010,3,24
26-11-2025,Tamil Nadu,Chennai,600021,5,75
26-11-2025,Tamil Nadu,Chennai,600029,2,4
26-11-2025,Tamil Nadu,Chennai,600036,0,1
26-11-2025,Tamil Nadu,Chennai,600039,12,51
26-11-2025,Tamil Nadu,Chennai,600040,3,28
26-11-2025,Tamil Nadu,Chennai,600041,4,40
26-11-2025,Tamil Nadu,Chennai,600050,1,12
26-11-2025,Tamil Nadu,Chennai,600053,0,6
26-11-2025,Tamil Nadu,Chennai,600080,0,3
26-11-2025,Tamil Nadu,Chennai,600085,0,10
26-11-2025,Tamil Nadu,Chennai,600100,1,5
26-11-2025,Tamil Nadu,Chennai,600107,1,22
26-11-2025,Tamil Nadu,Chennai,600117,0,2
02-12-2025,Tamil Nadu,Chennai,600009,0,1
02-12-2025,Tamil Nadu,Chennai,600013,0,15
02-12-2025,Tamil Nadu,Chennai,600014,4,23
02-12-2025,Tamil Nadu,Chennai,600019,0,12
02-12-2025,Tamil Nadu,Chennai,600032,1,5
02-12-2025,Tamil Nadu,Chennai,600033,1,14
02-12-2025,Tamil Nadu,Chennai,600036,1,1
02-12-2025,Tamil Nadu,Chennai,600038,0,2
02-12-2025,Tamil Nadu,Chennai,600040,6,12
02-12-2025,Tamil Nadu,Chennai,600060,0,6
02-12-2025,Tamil Nadu,Chennai,600078,3,37
02-12-2025,Tamil Nadu,Chennai,600079,1,0
02-12-2025,Tamil Nadu,Chennai,600080,0,2
02-12-2025,Tamil Nadu,Chennai,600087,1,12
02-12-2025,Tamil Nadu,Chennai,600094,2,15
02-12-2025,Tamil Nadu,Chennai,600095,3,8
02-12-2025,Tamil Nadu,Chennai,600100,1,6
02-12-2025,Tamil Nadu,Chennai,600112,0,13
02-12-2025,Tamil Nadu,Chennai,600115,2,12
02-12-2025,Tamil Nadu,Chennai,600117,0,3
02-12-2025,Tamil Nadu,Chennai,600118,5,38
14-11-2025,Tamil Nadu,Chennai,600010,2,24
14-11-2025,Tamil Nadu,Chennai,600015,4,33
14-11-2025,Tamil Nadu,Chennai,600018,3,15
14-11-2025,Tamil Nadu,Chennai,600023,3,24
14-11-2025,Tamil Nadu,Chennai,600024,0,18
14-11-2025,Tamil Nadu,Chennai,600025,1,2
14-11-2025,Tamil Nadu,Chennai,600031,1,8
14-11-2025,Tamil Nadu,Chennai,600060,0,3
14-11-2025,Tamil Nadu,Chennai,600068,0,2
14-11-2025,Tamil Nadu,Chennai,600081,3,44
14-11-2025,Tamil Nadu,Chennai,600084,1,2
14-11-2025,Tamil Nadu,Chennai,600086,1,2
14-11-2025,Tamil Nadu,Chennai,600090,1,6
14-11-2025,Tamil Nadu,Chennai,600092,3,28
14-11-2025,Tamil Nadu,Chennai,600096,0,8
14-11-2025,Tamil Nadu,Chennai,600097,0,15
14-11-2025,Tamil Nadu,Chennai,600107,2,15
14-11-2025,Tamil Nadu,Chennai,600112,0,18
14-11-2025,Tamil Nadu,Chennai,600125,1,21
20-11-2025,Tamil Nadu,Chennai,600003,1,7
20-11-2025,Tamil Nadu,Chennai,600004,2,31
20-11-2025,Tamil Nadu,Chennai,600014,4,25
20-11-2025,Tamil Nadu,Chennai,600016,1,4
20-11-2025,Tamil Nadu,Chennai,600023,3,26
20-11-2025,Tamil Nadu,Chennai,600026,0,19
20-11-2025,Tamil Nadu,Chennai,600028,3,28
20-11-2025,Tamil Nadu,Chennai,600035,1,3
20-11-2025,Tamil Nadu,Chennai,600040,6,27
20-11-2025,Tamil Nadu,Chennai,600051,0,3
20-11-2025,Tamil Nadu,Chennai,600053,0,4
20-11-2025,Tamil Nadu,Chennai,600061,2,10
20-11-2025,Tamil Nadu,Chennai,600068,0,5
20-11-2025,Tamil Nadu,Chennai,600080,0,2
20-11-2025,Tamil Nadu,Chennai,600081,8,51
20-11-2025,Tamil Nadu,Chennai,600084,1,5
20-11-2025,Tamil Nadu,Chennai,600086,0,2
20-11-2025,Tamil Nadu,Chennai,600088,1,9
20-11-2025,Tamil Nadu,Chennai,600093,2,9
20-11-2025,Tamil Nadu,Chennai,600102,1,4
20-11-2025,Tamil Nadu,Chennai,600114,0,2
01-11-2025,Tamil Nadu,Chennai,600010,5,12
01-11-2025,Tamil Nadu,Chennai,600013,5,19
01-11-2025,Tamil Nadu,Chennai,600021,8,39
01-11-2025,Tamil Nadu,Chennai,600024,2,19
01-11-2025,Tamil Nadu,Chennai,600034,1,4
01-11-2025,Tamil Nadu,Chennai,600078,4,29
01-11-2025,Tamil Nadu,Chennai,600080,0,2
01-11-2025,Tamil Nadu,Chennai,600084,1,0
01-11-2025,Tamil Nadu,Chennai,600096,1,12
01-11-2025,Tamil Nadu,Chennai,600115,2,7
01-11-2025,Tamil Nadu,Chennai,600117,1,3
02-11-2025,Tamil Nadu,Chennai,600004,0,9
02-11-2025,Tamil Nadu,Chennai,600006,0,1
02-11-2025,Tamil Nadu,Chennai,600007,0,1
02-11-2025,Tamil Nadu,Chennai,600014,0,3
02-11-2025,Tamil Nadu,Chennai,600024,0,2
02-11-2025,Tamil Nadu,Chennai,600041,0,13
02-11-2025,Tamil Nadu,Chennai,600042,4,9
02-11-2025,Tamil Nadu,Chennai,600053,0,4
02-11-2025,Tamil Nadu,Chennai,600066,0,4
02-11-2025,Tamil Nadu,Chennai,600081,0,1
02-11-2025,Tamil Nadu,Chennai,600112,0,3
02-11-2025,Tamil Nadu,Chennai,600113,0,1
02-11-2025,Tamil Nadu,Chennai,600125,1,7
02-11-2025,Tamil Nadu,Chennai,600129,0,3
15-11-2025,Tamil Nadu,Chennai,600008,0,4
15-11-2025,Tamil Nadu,Chennai,600020,4,13
15-11-2025,Tamil Nadu,Chennai,600021,8,46
15-11-2025,Tamil Nadu,Chennai,600026,1,10
15-11-2025,Tamil Nadu,Chennai,600028,1,15
15-11-2025,Tamil Nadu,Chennai,600029,4,16
15-11-2025,Tamil Nadu,Chennai,600030,0,7
15-11-2025,Tamil Nadu,Chennai,600033,8,28
15-11-2025,Tamil Nadu,Chennai,600036,1,1
15-11-2025,Tamil Nadu,Chennai,600038,0,4
15-11-2025,Tamil Nadu,Chennai,600039,17,49
15-11-2025,Tamil Nadu,Chennai,600041,8,36
15-11-2025,Tamil Nadu,Chennai,600042,7,29
15-11-2025,Tamil Nadu,Chennai,600049,8,20
15-11-2025,Tamil Nadu,Chennai,600053,0,7
15-11-2025,Tamil Nadu,Chennai,600057,0,2
15-11-2025,Tamil Nadu,Chennai,600060,0,4
15-11-2025,Tamil Nadu,Chennai,600066,0,2
15-11-2025,Tamil Nadu,Chennai,600083,2,28
15-11-2025,Tamil Nadu,Chennai,600094,8,31
15-11-2025,Tamil Nadu,Chennai,600096,0,12
15-11-2025,Tamil Nadu,Chennai,600100,2,6
16-11-2025,Tamil Nadu,Chennai,600001,0,13
16-11-2025,Tamil Nadu,Chennai,600008,0,4
16-11-2025,Tamil Nadu,Chennai,600011,1,6
16-11-2025,Tamil Nadu,Chennai,600012,1,6
16-11-2025,Tamil Nadu,Chennai,600019,2,6
16-11-2025,Tamil Nadu,Chennai,600023,1,8
16-11-2025,Tamil Nadu,Chennai,600035,1,1
16-11-2025,Tamil Nadu,Chennai,600041,2,14
16-11-2025,Tamil Nadu,Chennai,600049,1,6
16-11-2025,Tamil Nadu,Chennai,600053,0,3
16-11-2025,Tamil Nadu,Chennai,600060,0,1
16-11-2025,Tamil Nadu,Chennai,600087,0,4
16-11-2025,Tamil Nadu,Chennai,600088,1,6
16-11-2025,Tamil Nadu,Chennai,600094,1,6
16-11-2025,Tamil Nadu,Chennai,600100,0,2
16-11-2025,Tamil Nadu,Chennai,600106,1,9
16-11-2025,Tamil Nadu,Chennai,600116,0,4
16-11-2025,Tamil Nadu,Chennai,600118,1,11
16-11-2025,Tamil Nadu,Chennai,600119,0,10
16-11-2025,Tamil Nadu,Chennai,600125,0,9
17-11-2025,Tamil Nadu,Chennai,600005,8,54
17-11-2025,Tamil Nadu,Chennai,600012,5,84
17-11-2025,Tamil Nadu,Chennai,600017,2,33
17-11-2025,Tamil Nadu,Chennai,600034,0,8
17-11-2025,Tamil Nadu,Chennai,600038,0,6
17-11-2025,Tamil Nadu,Chennai,600041,5,35
17-11-2025,Tamil Nadu,Chennai,600050,2,8
17-11-2025,Tamil Nadu,Chennai,600057,1,9
17-11-2025,Tamil Nadu,Chennai,600060,0,7
17-11-2025,Tamil Nadu,Chennai,600068,0,8
17-11-2025,Tamil Nadu,Chennai,600077,0,5
17-11-2025,Tamil Nadu,Chennai,600084,1,6
17-11-2025,Tamil Nadu,Chennai,600086,1,1
17-11-2025,Tamil Nadu,Chennai,600091,2,25
17-11-2025,Tamil Nadu,Chennai,600094,2,19
17-11-2025,Tamil Nadu,Chennai,600096,3,16
17-11-2025,Tamil Nadu,Chennai,600112,1,7
17-11-2025,Tamil Nadu,Chennai,600113,2,18
21-11-2025,Tamil Nadu,Chennai,600001,5,50
21-11-2025,Tamil Nadu,Chennai,600007,3,17
21-11-2025,Tamil Nadu,Chennai,600011,4,54
21-11-2025,Tamil Nadu,Chennai,600015,2,31
21-11-2025,Tamil Nadu,Chennai,600026,3,14
21-11-2025,Tamil Nadu,Chennai,600033,0,32
21-11-2025,Tamil Nadu,Chennai,600038,0,4
21-11-2025,Tamil Nadu,Chennai,600042,2,41
21-11-2025,Tamil Nadu,Chennai,600050,0,8
21-11-2025,Tamil Nadu,Chennai,600058,1,4
21-11-2025,Tamil Nadu,Chennai,600080,0,4
21-11-2025,Tamil Nadu,Chennai,600090,0,3
21-11-2025,Tamil Nadu,Chennai,600099,4,41
21-11-2025,Tamil Nadu,Chennai,600101,1,0
21-11-2025,Tamil Nadu,Chennai,600103,1,4
21-11-2025,Tamil Nadu,Chennai,600115,0,9
21-11-2025,Tamil Nadu,Chennai,600118,5,61
21-11-2025,Tamil Nadu,Chennai,600125,3,12
30-10-2025,Tamil Nadu,Chennai,600003,0,4
30-10-2025,Tamil Nadu,Chennai,600007,0,10
30-10-2025,Tamil Nadu,Chennai,600015,6,25
30-10-2025,Tamil Nadu,Chennai,600029,1,9
30-10-2025,Tamil Nadu,Chennai,600050,2,4
30-10-2025,Tamil Nadu,Chennai,600057,1,2
30-10-2025,Tamil Nadu,Chennai,600068,0,1
30-10-2025,Tamil Nadu,Chennai,600081,8,37
30-10-2025,Tamil Nadu,Chennai,600086,1,1
30-10-2025,Tamil Nadu,Chennai,600089,0,5
30-10-2025,Tamil Nadu,Chennai,600091,2,22
30-10-2025,Tamil Nadu,Chennai,600092,3,13
30-10-2025,Tamil Nadu,Chennai,600102,1,4
30-10-2025,Tamil Nadu,Chennai,600106,0,21
30-10-2025,Tamil Nadu,Chennai,600115,1,16
30-10-2025,Tamil Nadu,Chennai,600116,1,12
29-10-2025,Tamil Nadu,Chennai,600005,7,27
29-10-2025,Tamil Nadu,Chennai,600010,1,17
29-10-2025,Tamil Nadu,Chennai,600014,1,18
29-10-2025,Tamil Nadu,Chennai,600018,1,13
29-10-2025,Tamil Nadu,Chennai,600028,2,28
29-10-2025,Tamil Nadu,Chennai,600042,6,24
29-10-2025,Tamil Nadu,Chennai,600061,1,12
29-10-2025,Tamil Nadu,Chennai,600066,0,1
29-10-2025,Tamil Nadu,Chennai,600077,0,3
29-10-2025,Tamil Nadu,Chennai,600081,5,50
29-10-2025,Tamil Nadu,Chennai,600085,0,6
29-10-2025,Tamil Nadu,Chennai,600095,0,12
29-10-2025,Tamil Nadu,Chennai,600096,1,7
29-10-2025,Tamil Nadu,Chennai,600099,1,25
29-10-2025,Tamil Nadu,Chennai,600108,0,1
29-10-2025,Tamil Nadu,Chennai,600118,5,42
29-10-2025,Tamil Nadu,Chennai,600119,3,16
29-10-2025,Tamil Nadu,Chennai,600125,1,8
29-10-2025,Tamil Nadu,Chennai,600129,4,14
28-11-2025,Tamil Nadu,Chennai,600002,3,32
28-11-2025,Tamil Nadu,Chennai,600007,1,14
28-11-2025,Tamil Nadu,Chennai,600015,4,27
28-11-2025,Tamil Nadu,Chennai,600020,1,13
28-11-2025,Tamil Nadu,Chennai,600021,11,78
28-11-2025,Tamil Nadu,Chennai,600030,2,14
28-11-2025,Tamil Nadu,Chennai,600033,2,29
28-11-2025,Tamil Nadu,Chennai,600038,0,4
28-11-2025,Tamil Nadu,Chennai,600039,6,58
28-11-2025,Tamil Nadu,Chennai,600041,1,35
28-11-2025,Tamil Nadu,Chennai,600042,4,47
28-11-2025,Tamil Nadu,Chennai,600049,1,25
28-11-2025,Tamil Nadu,Chennai,600061,1,11
28-11-2025,Tamil Nadu,Chennai,600081,5,62
28-11-2025,Tamil Nadu,Chennai,600084,0,6
28-11-2025,Tamil Nadu,Chennai,600086,1,4
28-11-2025,Tamil Nadu,Chennai,600094,2,19
28-11-2025,Tamil Nadu,Chennai,600099,0,30
28-11-2025,Tamil Nadu,Chennai,600113,3,15
28-11-2025,Tamil Nadu,Chennai,600116,1,16
27-11-2025,Tamil Nadu,Chennai,600004,4,29
27-11-2025,Tamil Nadu,Chennai,600005,5,37
27-11-2025,Tamil Nadu,Chennai,600006,1,7
27-11-2025,Tamil Nadu,Chennai,600013,2,31
27-11-2025,Tamil Nadu,Chennai,600014,2,34
27-11-2025,Tamil Nadu,Chennai,600020,1,23
27-11-2025,Tamil Nadu,Chennai,600032,0,5
27-11-2025,Tamil Nadu,Chennai,600050,2,6
27-11-2025,Tamil Nadu,Chennai,600060,0,9
27-11-2025,Tamil Nadu,Chennai,600061,1,8
27-11-2025,Tamil Nadu,Chennai,600077,1,2
27-11-2025,Tamil Nadu,Chennai,600090,0,8
27-11-2025,Tamil Nadu,Chennai,600093,0,14
27-11-2025,Tamil Nadu,Chennai,600096,0,19
27-11-2025,Tamil Nadu,Chennai,600097,1,15
27-11-2025,Tamil Nadu,Chennai,600099,0,26
27-11-2025,Tamil Nadu,Chennai,600102,0,6
27-11-2025,Tamil Nadu,Chennai,600112,0,6
29-11-2025,Tamil Nadu,Chennai,600011,5,28
29-11-2025,Tamil Nadu,Chennai,600013,8,20
29-11-2025,Tamil Nadu,Chennai,600019,4,18
29-11-2025,Tamil Nadu,Chennai,600026,0,12
29-11-2025,Tamil Nadu,Chennai,600037,2,6
29-11-2025,Tamil Nadu,Chennai,600040,4,28
29-11-2025,Tamil Nadu,Chennai,600049,4,21
29-11-2025,Tamil Nadu,Chennai,600053,0,4
29-11-2025,Tamil Nadu,Chennai,600084,0,2
29-11-2025,Tamil Nadu,Chennai,600088,4,8
29-11-2025,Tamil Nadu,Chennai,600089,1,7
29-11-2025,Tamil Nadu,Chennai,600099,3,24
29-11-2025,Tamil Nadu,Chennai,600102,4,9
29-11-2025,Tamil Nadu,Chennai,600113,5,4
29-11-2025,Tamil Nadu,Chennai,600115,0,8
29-11-2025,Tamil Nadu,Chennai,600117,0,5
30-11-2025,Tamil Nadu,Chennai,600002,0,4
30-11-2025,Tamil Nadu,Chennai,600004,0,8
30-11-2025,Tamil Nadu,Chennai,600005,1,7
30-11-2025,Tamil Nadu,Chennai,600010,0,3
30-11-2025,Tamil Nadu,Chennai,600015,0,8
30-11-2025,Tamil Nadu,Chennai,600017,0,7
30-11-2025,Tamil Nadu,Chennai,600023,0,5
30-11-2025,Tamil Nadu,Chennai,600028,0,4
30-11-2025,Tamil Nadu,Chennai,600042,2,10
30-11-2025,Tamil Nadu,Chennai,600050,0,1
30-11-2025,Tamil Nadu,Chennai,600060,0,1
30-11-2025,Tamil Nadu,Chennai,600081,0,4
30-11-2025,Tamil Nadu,Chennai,600087,0,4
30-11-2025,Tamil Nadu,Chennai,600095,0,4
30-11-2025,Tamil Nadu,Chennai,600099,0,13
30-11-2025,Tamil Nadu,Chennai,600114,0,1
30-11-2025,Tamil Nadu,Chennai,600126,0,1
01-03-2025,Tamil Nadu,Chennai,600005,52,819
01-03-2025,Tamil Nadu,Chennai,600106,36,469
01-03-2025,Tamil Nadu,Chennai,600041,58,900
01-03-2025,Tamil Nadu,Chennai,600116,17,175
01-03-2025,Tamil Nadu,Chennai,600004,50,653
01-03-2025,Tamil Nadu,Chennai,600102,12,179
01-03-2025,Tamil Nadu,Chennai,600049,47,487
01-03-2025,Tamil Nadu,Chennai,600118,116,1278
01-03-2025,Tamil Nadu,Chennai,600082,49,722
01-03-2025,Tamil Nadu,Chennai,600012,137,1400
01-03-2025,Tamil Nadu,Chennai,600001,68,836
01-03-2025,Tamil Nadu,Chennai,600107,15,230
01-03-2025,Tamil Nadu,Chennai,600028,52,612
01-03-2025,Tamil Nadu,Chennai,600003,13,123
01-03-2025,Tamil Nadu,Chennai,600010,35,362
02-09-2025,Tamil Nadu,Chennai,600007,1,8
02-09-2025,Tamil Nadu,Chennai,600008,0,2
02-09-2025,Tamil Nadu,Chennai,600011,4,34
02-09-2025,Tamil Nadu,Chennai,600014,5,15
02-09-2025,Tamil Nadu,Chennai,600020,0,4
02-09-2025,Tamil Nadu,Chennai,600021,5,69
02-09-2025,Tamil Nadu,Chennai,600026,0,33
02-09-2025,Tamil Nadu,Chennai,600035,1,7
02-09-2025,Tamil Nadu,Chennai,600037,0,5
02-09-2025,Tamil Nadu,Chennai,600042,2,22
02-09-2025,Tamil Nadu,Chennai,600078,1,43
02-09-2025,Tamil Nadu,Chennai,600080,0,2
02-09-2025,Tamil Nadu,Chennai,600083,1,51
02-09-2025,Tamil Nadu,Chennai,600091,3,24
02-09-2025,Tamil Nadu,Chennai,600093,0,15
02-09-2025,Tamil Nadu,Chennai,600103,0,1
01-09-2025,Tamil Nadu,Chennai,600004,1,29
01-09-2025,Tamil Nadu,Chennai,600005,4,24
01-09-2025,Tamil Nadu,Chennai,600007,0,5
01-09-2025,Tamil Nadu,Chennai,600025,1,0
01-09-2025,Tamil Nadu,Chennai,600031,1,5
01-09-2025,Tamil Nadu,Chennai,600033,4,12
01-09-2025,Tamil Nadu,Chennai,600039,0,44
01-09-2025,Tamil Nadu,Chennai,600041,2,24
01-09-2025,Tamil Nadu,Chennai,600042,3,27
01-09-2025,Tamil Nadu,Chennai,600053,0,1
01-09-2025,Tamil Nadu,Chennai,600066,0,2
01-09-2025,Tamil Nadu,Chennai,600077,2,4
01-09-2025,Tamil Nadu,Chennai,600080,0,1
01-09-2025,Tamil Nadu,Chennai,600084,0,1
01-09-2025,Tamil Nadu,Chennai,600086,0,2
01-09-2025,Tamil Nadu,Chennai,600088,0,5
01-09-2025,Tamil Nadu,Chennai,600094,0,17
01-09-2025,Tamil Nadu,Chennai,600097,3,11
01-09-2025,Tamil Nadu,Chennai,600099,0,20
01-09-2025,Tamil Nadu,Chennai,600118,4,32
03-09-2025,Tamil Nadu,Chennai,600003,1,4
03-09-2025,Tamil Nadu,Chennai,600010,4,16
03-09-2025,Tamil Nadu,Chennai,600022,0,1
03-09-2025,Tamil Nadu,Chennai,600024,0,15
03-09-2025,Tamil Nadu,Chennai,600026,2,15
03-09-2025,Tamil Nadu,Chennai,600029,0,20
03-09-2025,Tamil Nadu,Chennai,600032,1,5
03-09-2025,Tamil Nadu,Chennai,600034,0,7
03-09-2025,Tamil Nadu,Chennai,600049,1,14
03-09-2025,Tamil Nadu,Chennai,600051,0,1
03-09-2025,Tamil Nadu,Chennai,600081,3,40
03-09-2025,Tamil Nadu,Chennai,600087,0,2
